item,condition,attractor,case,verb,sentence,source_file,language,leftward_entropy,leftward_attn_diff,leftward_attn_to_head,leftward_attn_to_attractor,nsubj_entropy,nsubj_attn_diff,nsubj_attn_to_head,nsubj_attn_to_attractor,top5_layer,top5_entropy,top5_attn_diff,top5_attn_to_head,top5_attn_to_attractor,top5_head_in_top5
22,amb_sg_pl,sg,amb,pl,Die Beratung über die Fabrik sind bekannt.,german_stimuli.csv,german,1.4666414,-0.0889386228092403,0.03800369409241877,0.12694231690165908,1.3429158,-0.03663280962091588,0.084703505252854,0.12133631487376988,9,1.045174,0.023036387749016285,0.037477415055036545,0.01444102730602026,1.0
22,amb_pl_sg,pl,amb,sg,Die Beratung über die Fabriken ist bekannt.,german_stimuli.csv,german,1.5274769,-0.10311941914068257,0.046770708270116756,0.14989012741079932,1.4244015,-0.031484523804327494,0.10007358373382128,0.13155810753814876,9,1.0912018,0.021547984331846237,0.037875011563301086,0.01632702723145485,1.0
22,amb_pl_pl,pl,amb,pl,Die Beratung über die Fabriken sind bekannt.,german_stimuli.csv,german,1.5415728,-0.09654877345229806,0.04121825962091634,0.13776703307321442,1.3691456,-0.045061234126576546,0.08326109117105478,0.12832232529763132,9,1.0599191,0.02338309772312641,0.039860330522060394,0.016477232798933983,1.0
22,unamb_sg_sg,sg,unamb,sg,Die Beratung in der Fabrik ist bekannt.,german_stimuli.csv,german,1.4468734,-0.08854987503867362,0.04210615788894445,0.13065603292761807,1.4549282,-0.03463269886343088,0.09635522761599813,0.130987926479429,9,1.0813254,0.02651966456323862,0.038340725004673004,0.011821060441434383,1.0
22,unamb_sg_pl,sg,unamb,pl,Die Beratung in der Fabrik sind bekannt.,german_stimuli.csv,german,1.4674509,-0.07182366589131153,0.035531693042598345,0.10735535893390988,1.371492,-0.04443178554660465,0.07840143250637863,0.12283321805298328,9,1.0410042,0.03066244814544916,0.04182785376906395,0.011165405623614788,1.0
22,unamb_pl_sg,pl,unamb,sg,Die Beratung in den Fabriken ist bekannt.,german_stimuli.csv,german,1.507118,-0.10656773445803366,0.04589813187162406,0.15246586632965772,1.436095,-0.038648645664632574,0.09244384906154846,0.13109249472618104,9,1.1064918,0.026428123004734516,0.0385759137570858,0.012147790752351284,1.0
22,unamb_pl_pl,pl,unamb,pl,Die Beratung in den Fabriken sind bekannt.,german_stimuli.csv,german,1.5346868,-0.08795981076809767,0.03979277891003221,0.12775258967812989,1.373436,-0.04895850496210237,0.0779239848085485,0.12688248977065086,9,1.0862235,0.03200298175215721,0.044908951967954636,0.012905970215797424,1.0
23,amb_sg_sg,sg,amb,sg,Die Überweisung auf das Konto ist bekannt.,german_stimuli.csv,german,1.4848096,-0.0028668445753282867,0.08370151726994664,0.08656836184527492,1.4829845,-0.06234391911536896,0.0759038500476212,0.13824776916299014,9,1.0805455,0.01840288657695055,0.03380674496293068,0.01540385838598013,0.0
23,amb_sg_pl,sg,amb,pl,Die Überweisung auf das Konto sind bekannt.,german_stimuli.csv,german,1.5410082,0.001123881444982544,0.08340746029007277,0.08228357884509023,1.431199,-0.06760522915822449,0.06363706633607862,0.1312422954943031,9,0.97488344,0.016894244588911533,0.029107362031936646,0.012213117443025112,0.0
23,amb_pl_sg,pl,amb,sg,Die Überweisung auf die Konten ist bekannt.,german_stimuli.csv,german,1.4997447,-0.0038538145450729643,0.08561748341508064,0.0894712979601536,1.4462739,-0.06566261281350201,0.06982518229542727,0.13548779510892928,9,1.060321,0.01881263591349125,0.03297039121389389,0.014157755300402641,0.0
23,amb_pl_pl,pl,amb,pl,Die Überweisung auf die Konten sind bekannt.,german_stimuli.csv,german,1.5555253,0.0023997335865715286,0.08540865240975108,0.08300891882317955,1.4218919,-0.07751084738880251,0.06141687212042655,0.13892771950922905,9,0.9891139,0.014980067498981953,0.028374969959259033,0.01339490246027708,0.0
23,unamb_sg_sg,sg,unamb,sg,Die Überweisung von dem Konto ist bekannt.,german_stimuli.csv,german,1.5025675,-0.0002479327184119029,0.09028413671367161,0.09053206943208351,1.535418,-0.07205191728260303,0.0672092669776461,0.13926118426024914,9,1.1207031,0.01753901317715645,0.030690880492329597,0.013151867315173149,0.0
23,unamb_sg_pl,sg,unamb,pl,Die Überweisung von dem Konto sind bekannt.,german_stimuli.csv,german,1.5618466,0.003886338158918079,0.08767790245619836,0.08379156429728027,1.4958564,-0.07369214708677845,0.05778537259676142,0.13147751968353988,9,1.0295689,0.018291576765477657,0.02844076044857502,0.010149183683097363,0.0
23,unamb_pl_sg,pl,unamb,sg,Die Überweisung von den Konten ist bekannt.,german_stimuli.csv,german,1.5171559,0.008362228644273273,0.09137299908370551,0.08301077043943224,1.4737024,-0.07148942159969777,0.06192617358624517,0.13341559518594295,9,1.1127782,0.024459468200802803,0.03352152556180954,0.009062057361006737,0.0
23,unamb_pl_pl,pl,unamb,pl,Die Überweisung von den Konten sind bekannt.,german_stimuli.csv,german,1.569568,0.01774718820452108,0.08845938638987719,0.0707121981853561,1.4748986,-0.08362885903267028,0.05384099414872168,0.13746985318139196,9,1.0432727,0.022651148959994316,0.031553491950035095,0.008902342990040779,0.0
24,amb_sg_sg,sg,amb,sg,Die Übersetzung in die Fremdsprache ist bekannt.,german_stimuli.csv,german,1.4495713,-0.10596034615714842,0.05045249521230773,0.15641284136945616,1.414345,-0.09497131225609898,0.06116591705983758,0.15613722931593657,9,1.0229512,0.018004056066274643,0.03148737549781799,0.01348331943154335,1.0
24,amb_sg_pl,sg,amb,pl,Die Übersetzung in die Fremdsprache sind bekannt.,german_stimuli.csv,german,1.4951763,-0.09262563372916474,0.043318268878522304,0.13594390260768704,1.336211,-0.07108668089006116,0.06781335319299231,0.13890003408305346,9,0.9711296,0.016991280019283295,0.028039170429110527,0.011047890409827232,1.0
24,amb_pl_sg,pl,amb,sg,Die Übersetzung in die Fremdsprachen ist bekannt.,german_stimuli.csv,german,1.4673394,-0.08673343958355133,0.05362229614700311,0.14035573573055443,1.3892215,-0.0855946775373397,0.05770381113175773,0.14329848866909742,9,1.0771124,0.016938164830207825,0.032622210681438446,0.01568404585123062,1.0
24,amb_pl_pl,pl,amb,pl,Die Übersetzung in die Fremdsprachen sind bekannt.,german_stimuli.csv,german,1.4981759,-0.09292854632384433,0.04201633647300014,0.13494488279684447,1.3505503,-0.07998478727372457,0.06504147499376814,0.1450262622674927,9,1.0222739,0.014131128787994385,0.028673654422163963,0.014542525634169579,1.0
24,unamb_sg_sg,sg,unamb,sg,Die Übersetzung aus der Fremdsprache ist bekannt.,german_stimuli.csv,german,1.4507512,-0.10339026768450595,0.04996690909193831,0.15335717677644425,1.4501516,-0.09222860344725489,0.06327522365336477,0.15550382710061966,9,1.0214715,0.022529907524585724,0.03435554355382919,0.01182563602924347,1.0
24,unamb_sg_pl,sg,unamb,pl,Die Übersetzung aus der Fremdsprache sind bekannt.,german_stimuli.csv,german,1.498335,-0.08575734847017884,0.04298405284916953,0.12874140131934836,1.370666,-0.06957394681125777,0.0682159560248266,0.13778990283608436,9,0.963102,0.023281365633010864,0.03336310386657715,0.010081738233566284,1.0
24,unamb_pl_sg,pl,unamb,sg,Die Übersetzung aus den Fremdsprachen ist bekannt.,german_stimuli.csv,german,1.4664581,-0.08605719574869966,0.055185035754865906,0.14124223150356557,1.4080863,-0.08307395752454241,0.05890536137921672,0.14197931890375912,9,1.0714427,0.02281839493662119,0.035977721214294434,0.013159326277673244,1.0
24,unamb_pl_pl,pl,unamb,pl,Die Übersetzung aus den Fremdsprachen sind bekannt.,german_stimuli.csv,german,1.5027215,-0.08846453477926844,0.044231157005924615,0.13269569178519305,1.3766448,-0.07773349234733332,0.06589970508691323,0.14363319743424655,9,1.028933,0.023320483043789864,0.03562482073903084,0.012304337695240974,1.0
25,amb_sg_sg,sg,amb,sg,Die Stellungnahme gegen die Demonstration ist bekannt.,german_stimuli.csv,german,1.3846291,-0.06459552249755064,0.04592014810235866,0.1105156705999093,1.4264787,-0.07191941984807844,0.07769019752862161,0.14960961737670003,9,1.1147233,0.02193506807088852,0.035848625004291534,0.013913556933403015,1.0
25,amb_sg_pl,sg,amb,pl,Die Stellungnahme gegen die Demonstration sind bekannt.,german_stimuli.csv,german,1.396258,-0.06447429159342968,0.045835092604275963,0.11030938419770564,1.3606375,-0.0796685128164111,0.059552372347693304,0.1392208851641044,9,1.0148902,0.023989995941519737,0.034231409430503845,0.010241413488984108,1.0
25,amb_pl_sg,pl,amb,sg,Die Stellungnahme gegen die Demonstrationen ist bekannt.,german_stimuli.csv,german,1.3450928,-0.07351407981802513,0.04420668883304042,0.11772076865106555,1.4188111,-0.05157759366486693,0.08548319675098634,0.13706079041585326,9,1.11913,0.026943014934659004,0.04172692820429802,0.014783913269639015,1.0
25,amb_pl_pl,pl,amb,pl,Die Stellungnahme gegen die Demonstrationen sind bekannt.,german_stimuli.csv,german,1.3647056,-0.07246175305976381,0.04288012066136302,0.11534187372112684,1.3952793,-0.0906936317169926,0.06012843344827379,0.1508220651652664,9,1.052957,0.03081214614212513,0.04395123943686485,0.013139093294739723,1.0
25,unamb_sg_sg,sg,unamb,sg,Die Stellungnahme zu der Demonstration ist bekannt.,german_stimuli.csv,german,1.4270916,-0.06081637867400127,0.04697121107536281,0.10778758974936409,1.3946218,-0.06034460971047932,0.08995055826464837,0.1502951679751277,9,1.0724196,0.015151242725551128,0.029045013710856438,0.01389377098530531,0.0
25,unamb_sg_pl,sg,unamb,pl,Die Stellungnahme zu der Demonstration sind bekannt.,german_stimuli.csv,german,1.42968,-0.05940188131576054,0.04584394530768474,0.10524582662344528,1.3326892,-0.0724782719712956,0.0667997997283684,0.139278071699664,9,0.92558104,0.014719195663928986,0.02387646958231926,0.009157273918390274,1.0
25,unamb_pl_sg,pl,unamb,sg,Die Stellungnahme zu den Demonstrationen ist bekannt.,german_stimuli.csv,german,1.413009,-0.05868818273699187,0.046900508852272406,0.10558869158926427,1.390948,-0.04345806101275747,0.09382608984658355,0.13728415085934104,9,1.0756973,0.022614234127104282,0.03457364812493324,0.01195941399782896,1.0
25,unamb_pl_pl,pl,unamb,pl,Die Stellungnahme zu den Demonstrationen sind bekannt.,german_stimuli.csv,german,1.419422,-0.053724477241596166,0.04523141852849033,0.0989558957700865,1.3727001,-0.08414215962208357,0.06638962761693154,0.1505317872390151,9,0.94903696,0.020085379481315613,0.030376946553587914,0.0102915670722723,1.0
26,amb_sg_sg,sg,amb,sg,Die Unterhaltung über die Künstlerin ist bekannt.,german_stimuli.csv,german,1.37589,-0.11036374791774892,0.04286494973980165,0.1532286976575506,1.3211393,-0.049565701186485976,0.11342926854284814,0.1629949697293341,9,1.0702624,0.029709670692682266,0.04814158380031586,0.01843191310763359,1.0
26,amb_sg_pl,sg,amb,pl,Die Unterhaltung über die Künstlerin sind bekannt.,german_stimuli.csv,german,1.3997012,-0.10864034470274124,0.04219695931182581,0.15083730401456705,1.2704158,-0.060577431925698644,0.09343074704600918,0.15400817897170782,9,0.96171504,0.017752621322870255,0.03507619723677635,0.017323575913906097,1.0
26,amb_pl_sg,pl,amb,sg,Die Unterhaltung über die Künstlerinnen ist bekannt.,german_stimuli.csv,german,1.4976952,-0.08350236601918368,0.04655848094726025,0.13006084696644393,1.3685176,-0.041958909005336456,0.10522165676724167,0.14718056577257813,9,0.9793385,0.027340563014149666,0.042354293167591095,0.01501373015344143,1.0
26,amb_pl_pl,pl,amb,pl,Die Unterhaltung über die Künstlerinnen sind bekannt.,german_stimuli.csv,german,1.5116706,-0.0795993662777164,0.046855199466199336,0.12645456574391573,1.3326814,-0.06295118844279386,0.08536750804490112,0.14831869648769497,9,0.95743567,0.024769702926278114,0.039329010993242264,0.01455930806696415,1.0
26,unamb_sg_sg,sg,unamb,sg,Die Unterhaltung mit der Künstlerin ist bekannt.,german_stimuli.csv,german,1.3956168,-0.10931973089905736,0.0406729698980536,0.14999270079711097,1.3382959,-0.0675597817402666,0.09956167007346102,0.16712145181372762,9,1.0487381,0.022672589868307114,0.03956643491983414,0.016893845051527023,1.0
26,unamb_sg_pl,sg,unamb,pl,Die Unterhaltung mit der Künstlerin sind bekannt.,german_stimuli.csv,german,1.4393595,-0.09970839670975953,0.03912804879065983,0.13883644550041935,1.2980511,-0.0687928720371548,0.08388529582938814,0.15267816786654292,9,0.9767817,0.017759360373020172,0.03202147036790848,0.014262109994888306,1.0
26,unamb_pl_sg,pl,unamb,sg,Die Unterhaltung mit den Künstlerinnen ist bekannt.,german_stimuli.csv,german,1.5049658,-0.08468318481563983,0.04685565879817659,0.13153884361381643,1.3700966,-0.05180279083099541,0.09515012855160657,0.14695291938260197,9,0.9764924,0.018994834274053574,0.035279661417007446,0.016284827142953873,1.0
26,unamb_pl_pl,pl,unamb,pl,Die Unterhaltung mit den Künstlerinnen sind bekannt.,german_stimuli.csv,german,1.5351952,-0.07411581167398254,0.046166516355151545,0.12028232802913408,1.3545567,-0.0683815182262161,0.07949315997948263,0.14787467820569872,9,0.9689983,0.018799884244799614,0.03489747270941734,0.01609758846461773,1.0
27,amb_sg_sg,sg,amb,sg,Die Verhandlung über die Schule ist bekannt.,german_stimuli.csv,german,1.4174613,-0.052404285389462235,0.05053372730398616,0.1029380126934484,1.4178301,-0.06629351449652063,0.08140784930450422,0.14770136380102486,9,1.1052742,0.028495727106928825,0.04173751920461655,0.013241792097687721,1.0
27,amb_sg_pl,sg,amb,pl,Die Verhandlung über die Schule sind bekannt.,german_stimuli.csv,german,1.4527652,-0.0678924273711628,0.04351018765398197,0.11140261502514477,1.3011858,-0.06645128400903672,0.06357803875673086,0.13002932276576756,9,1.0147376,0.02167253941297531,0.03382536768913269,0.01215282827615738,1.0
27,amb_pl_sg,pl,amb,sg,Die Verhandlung über die Schulen ist bekannt.,german_stimuli.csv,german,1.3736758,-0.05659392550600491,0.052135877306735766,0.10872980281274067,1.4021229,-0.06169285895295854,0.0791553936899412,0.14084825264289974,9,1.0849621,0.026743445545434952,0.040302179753780365,0.013558734208345413,1.0
27,amb_pl_pl,pl,amb,pl,Die Verhandlung über die Schulen sind bekannt.,german_stimuli.csv,german,1.4310253,-0.05909131059675203,0.04583104359548813,0.10492235419224016,1.3339307,-0.08797385157030782,0.059068653639957704,0.14704250521026552,9,1.0254176,0.027484461665153503,0.039972588419914246,0.012488126754760742,1.0
27,unamb_sg_sg,sg,unamb,sg,Die Verhandlung mit der Schule ist bekannt.,german_stimuli.csv,german,1.4254141,-0.05237814469388623,0.04898289411706928,0.10136103881095551,1.4192911,-0.07776424824242482,0.07173058283532967,0.1494948310777545,9,1.0764278,0.03170741908252239,0.04110374674201012,0.009396327659487724,1.0
27,unamb_sg_pl,sg,unamb,pl,Die Verhandlung mit der Schule sind bekannt.,german_stimuli.csv,german,1.470656,-0.05846523954734963,0.04107558559569937,0.099540825143049,1.3090885,-0.07366808263953073,0.05612953908373373,0.12979762172326445,9,1.0424331,0.029845398850739002,0.03808131441473961,0.008235915564000607,1.0
27,unamb_pl_sg,pl,unamb,sg,Die Verhandlung mit den Schulen ist bekannt.,german_stimuli.csv,german,1.3893056,-0.05272794321381273,0.051213593361626654,0.10394153657543939,1.3900092,-0.07384155802423513,0.06713535729800904,0.14097691532224416,9,1.1027949,0.02895390707999468,0.0393705889582634,0.010416681878268719,1.0
27,unamb_pl_pl,pl,unamb,pl,Die Verhandlung mit den Schulen sind bekannt.,german_stimuli.csv,german,1.4494703,-0.05189305735888343,0.04383347027856939,0.09572652763745282,1.3375382,-0.09336163448135987,0.05323856649954185,0.1466002009809017,9,1.0877091,0.033707776106894016,0.043566130101680756,0.00985835399478674,1.0
28,amb_sg_sg,sg,amb,sg,Die Brücke über das Tal ist bekannt.,german_stimuli.csv,german,1.3135908,-0.0826257606153034,0.02206011357092179,0.10468587418622519,1.33233,-0.07473478428622703,0.05540294829221447,0.1301377325784415,9,0.9840727,0.021515214815735817,0.030042584985494614,0.008527370169758797,1.0
28,amb_sg_pl,sg,amb,pl,Die Brücke über das Tal sind bekannt.,german_stimuli.csv,german,1.3803719,-0.05766929333635904,0.025916498879131035,0.08358579221549008,1.2740062,-0.07956088023617987,0.0468680824024218,0.12642896263860165,9,0.86971104,0.019834560342133045,0.02570132166147232,0.005866761319339275,1.0
28,amb_pl_sg,pl,amb,sg,Die Brücke über die Täler ist bekannt.,german_stimuli.csv,german,1.3995088,-0.07767783469475945,0.023064540621135166,0.10074237531589461,1.3516363,-0.07480686669391337,0.055588960562229714,0.1303958272561431,9,0.9929022,0.022816136479377747,0.03191569447517395,0.009099557995796204,1.0
28,amb_pl_pl,pl,amb,pl,Die Brücke über die Täler sind bekannt.,german_stimuli.csv,german,1.455134,-0.06399918420429458,0.026609704823931678,0.09060888902822625,1.3233387,-0.09295878890310175,0.04654548708009774,0.13950427598319948,9,0.93144464,0.02159390226006508,0.029675040394067764,0.008081138134002686,1.0
28,unamb_sg_sg,sg,unamb,sg,Die Brücke bei dem Tal ist bekannt.,german_stimuli.csv,german,1.2552973,-0.10222951501336242,0.02004156106300512,0.12227107607636753,1.3787937,-0.08134458669684011,0.05102860101741624,0.13237318771425635,9,1.040104,0.019471527077257633,0.028392326086759567,0.008920799009501934,1.0
28,unamb_sg_pl,sg,unamb,pl,Die Brücke bei dem Tal sind bekannt.,german_stimuli.csv,german,1.3370134,-0.0714950472855099,0.02311467958314726,0.09460972686865717,1.2793198,-0.08556399437664808,0.04146007153605311,0.12702406591270118,9,0.86650777,0.017749658785760403,0.0235943254083395,0.005844666622579098,1.0
28,unamb_pl_sg,pl,unamb,sg,Die Brücke bei den Tälern ist bekannt.,german_stimuli.csv,german,1.3794854,-0.09267302729022049,0.022591555089093163,0.11526458237931365,1.3634491,-0.08023803699478534,0.05234349929079387,0.1325815362855792,9,1.0636581,0.024106633849442005,0.0314510315656662,0.007344397716224194,1.0
28,unamb_pl_pl,pl,unamb,pl,Die Brücke bei den Tälern sind bekannt.,german_stimuli.csv,german,1.4444803,-0.06731389897104237,0.025727592776092933,0.0930414917471353,1.3102052,-0.09474351986949922,0.042963959987409095,0.13770747985690832,9,0.9624205,0.02669088263064623,0.0338413342833519,0.007150451652705669,1.0
29,amb_sg_sg,sg,amb,sg,Die Hilfsaktion für das Entwicklungsland ist bekannt.,german_stimuli.csv,german,1.571233,-0.10802502223494344,0.05008142790058514,0.15810645013552857,1.6233728,-0.0754147336264297,0.08710151888381992,0.16251625251024962,9,1.0545812,0.011991901323199272,0.02648410201072693,0.014492200687527657,0.0
29,amb_sg_pl,sg,amb,pl,Die Hilfsaktion für das Entwicklungsland sind bekannt.,german_stimuli.csv,german,1.5998391,-0.07861935796756825,0.05242178528785644,0.13104114325542468,1.4922664,-0.07101470796364247,0.06947276819524469,0.14048747615888715,9,0.99150497,0.012310164049267769,0.024727750569581985,0.012417586520314217,0.0
29,amb_pl_sg,pl,amb,sg,Die Hilfsaktion für die Entwicklungsländer ist bekannt.,german_stimuli.csv,german,1.5755861,-0.07129673227663033,0.05723845001213022,0.12853518228876054,1.5990716,-0.057529746015233044,0.08516067762798345,0.1426904236432165,9,1.0288644,0.02042348124086857,0.030028363689780235,0.009604882448911667,0.0
29,amb_pl_pl,pl,amb,pl,Die Hilfsaktion für die Entwicklungsländer sind bekannt.,german_stimuli.csv,german,1.5880752,-0.05245082982173699,0.058441748234054104,0.11089257805579109,1.5117905,-0.0781072967603734,0.06805192640405835,0.14615922316443175,9,0.9947944,0.01761364284902811,0.027437986806035042,0.009824343957006931,0.0
29,unamb_sg_sg,sg,unamb,sg,Die Hilfsaktion in dem Entwicklungsland ist bekannt.,german_stimuli.csv,german,1.5341876,-0.11944189942720271,0.05107749299071571,0.17051939241791841,1.582578,-0.06839151958707532,0.09096517163556257,0.1593566912226379,9,1.1452041,0.02110050804913044,0.03318975120782852,0.012089243158698082,0.0
29,unamb_sg_pl,sg,unamb,pl,Die Hilfsaktion in dem Entwicklungsland sind bekannt.,german_stimuli.csv,german,1.5754703,-0.08148074319692569,0.054932907873399016,0.13641365107032472,1.4604304,-0.06827687496669652,0.07110248043782948,0.139379355404526,9,1.0060124,0.01796648185700178,0.02826966717839241,0.010303185321390629,0.0
29,unamb_pl_sg,pl,unamb,sg,Die Hilfsaktion in den Entwicklungsländern ist bekannt.,german_stimuli.csv,german,1.5707085,-0.09286445474659218,0.06078585811723656,0.15365031286382874,1.5331385,-0.07850202478706655,0.08100133712165239,0.15950336190871894,9,1.1210822,0.024451504461467266,0.03532515466213226,0.010873650200664997,0.0
29,unamb_pl_pl,pl,unamb,pl,Die Hilfsaktion in den Entwicklungsländern sind bekannt.,german_stimuli.csv,german,1.5776622,-0.06931656544312545,0.062469666768618023,0.1317862322117435,1.4360973,-0.09512876413320655,0.06404598179249561,0.15917474592570216,9,1.007373,0.020814803428947926,0.03072446957230568,0.009909666143357754,0.0
30,amb_sg_sg,sg,amb,sg,Die Fernsehübertragung in das Nachbarland ist bekannt.,german_stimuli.csv,german,1.4975116,-0.11233952719954203,0.04976121410458774,0.16210074130412977,1.44596,-0.09985296013385128,0.06963938610076834,0.16949234623461962,9,1.2484821,0.022845545783638954,0.049451522529125214,0.02660597674548626,0.0
30,amb_sg_pl,sg,amb,pl,Die Fernsehübertragung in das Nachbarland sind bekannt.,german_stimuli.csv,german,1.5660756,-0.08131623208024052,0.047161526985331645,0.12847775906557218,1.4144195,-0.09992151214961645,0.06009648711200122,0.16001799926161767,9,1.1176662,0.017570476979017258,0.03685916215181351,0.01928868517279625,0.0
30,amb_pl_sg,pl,amb,sg,Die Fernsehübertragung in die Nachbarländer ist bekannt.,german_stimuli.csv,german,1.516662,-0.09510498705329269,0.052862712789846,0.14796769984313868,1.4546696,-0.10750363453847149,0.06410487318786998,0.17160850772634148,9,1.1780078,0.02746536210179329,0.04786039888858795,0.020395036786794662,0.0
30,amb_pl_pl,pl,amb,pl,Die Fernsehübertragung in die Nachbarländer sind bekannt.,german_stimuli.csv,german,1.555257,-0.06692875578090707,0.04923436255459137,0.11616311833549844,1.4477912,-0.13028852341896408,0.053888350555538,0.18417687397450208,9,1.074001,0.019811253994703293,0.036055341362953186,0.016244087368249893,0.0
30,unamb_sg_sg,sg,unamb,sg,Die Fernsehübertragung aus dem Nachbarland ist bekannt.,german_stimuli.csv,german,1.4949962,-0.10549386241700062,0.052393140646478285,0.15788700306347891,1.486491,-0.10081964854535057,0.0689233231133561,0.16974297165870667,9,1.1910851,0.019645359367132187,0.04578826576471329,0.0261429063975811,0.0
30,unamb_sg_pl,sg,unamb,pl,Die Fernsehübertragung aus dem Nachbarland sind bekannt.,german_stimuli.csv,german,1.5560232,-0.07252260985970907,0.05185018864812037,0.12437279850782942,1.436492,-0.10014152581669133,0.05940299333207566,0.159544519148767,9,1.0529113,0.0199185349047184,0.038156379014253616,0.018237844109535217,0.0
30,unamb_pl_sg,pl,unamb,sg,Die Fernsehübertragung aus den Nachbarländern ist bekannt.,german_stimuli.csv,german,1.5517135,-0.10331240343061551,0.05646830941757628,0.15978071284819179,1.4955592,-0.12052229696236597,0.062076846162750866,0.18259914312511683,9,1.163858,0.02478978782892227,0.045233096927404404,0.020443309098482132,0.0
30,unamb_pl_pl,pl,unamb,pl,Die Fernsehübertragung aus den Nachbarländern sind bekannt.,german_stimuli.csv,german,1.5864813,-0.07382471140299458,0.05384419611496014,0.12766890751795473,1.4690735,-0.13704278203073864,0.05191416615273829,0.1889569481834769,9,1.0697869,0.01948036625981331,0.03709165006875992,0.01761128380894661,0.0
31,amb_sg_sg,sg,amb,sg,Die Fahrt durch die Schlucht ist bekannt.,german_stimuli.csv,german,1.4252278,-0.06425116558261265,0.0359821314898511,0.10023329707246376,1.3542252,-0.0705800254496451,0.06649735984227774,0.13707738529192284,9,0.9246723,0.015802168287336826,0.028713062405586243,0.012910894118249416,1.0
31,amb_sg_pl,sg,amb,pl,Die Fahrt durch die Schlucht sind bekannt.,german_stimuli.csv,german,1.470896,-0.05407058362463886,0.041628101809578766,0.09569868543421763,1.2567251,-0.07170152245095415,0.05911725901526914,0.1308187814662233,9,0.8641559,0.013092497363686562,0.023172453045845032,0.01007995568215847,1.0
31,amb_pl_sg,pl,amb,sg,Die Fahrt durch die Schluchten ist bekannt.,german_stimuli.csv,german,1.4257684,-0.07092334613499247,0.035876664558958285,0.10680001069395076,1.3567361,-0.07811615452503291,0.06084433282392594,0.13896048734895886,9,0.90545607,0.018485261127352715,0.029647670686244965,0.01116240955889225,1.0
31,amb_pl_pl,pl,amb,pl,Die Fahrt durch die Schluchten sind bekannt.,german_stimuli.csv,german,1.4688803,-0.05965065685068112,0.040130341444455556,0.09978099829513667,1.2889874,-0.08735748889026973,0.05255564445527461,0.13991313334554434,9,0.8537914,0.013645075261592865,0.023833349347114563,0.010188274085521698,1.0
31,unamb_sg_sg,sg,unamb,sg,Die Fahrt zu der Schlucht ist bekannt.,german_stimuli.csv,german,1.4647806,-0.0482757582944231,0.03938508344788545,0.08766084174230855,1.3560082,-0.0693276306919958,0.06559931212540535,0.13492694281740114,9,0.9980289,0.02784593217074871,0.03946691006422043,0.011620977893471718,1.0
31,unamb_sg_pl,sg,unamb,pl,Die Fahrt zu der Schlucht sind bekannt.,german_stimuli.csv,german,1.5114934,-0.03472165690550355,0.04401934411030197,0.07874100101580553,1.2598314,-0.07464221892297745,0.05493832742211863,0.12958054634509608,9,0.94262624,0.0226987786591053,0.03101908415555954,0.008320305496454239,1.0
31,unamb_pl_sg,pl,unamb,sg,Die Fahrt zu den Schluchten ist bekannt.,german_stimuli.csv,german,1.4651356,-0.0642772118881794,0.040435307517623184,0.10471251940580259,1.3519872,-0.07956181869385684,0.057990569644515266,0.1375523883383721,9,0.9903841,0.03388463892042637,0.04349618777632713,0.009611548855900764,1.0
31,unamb_pl_pl,pl,unamb,pl,Die Fahrt zu den Schluchten sind bekannt.,german_stimuli.csv,german,1.5044906,-0.04883316932377966,0.04447682686636654,0.0933099961901462,1.2804594,-0.09113128883083893,0.04805742130363749,0.13918871013447642,9,0.93557036,0.024887755513191223,0.03430948406457901,0.009421728551387787,1.0
32,amb_sg_sg,sg,amb,sg,Die Diskussion über die Beamtin ist bekannt.,german_stimuli.csv,german,1.4340888,-0.05217791496550035,0.04417347037763193,0.09635138534313228,1.3996536,-0.019700182915482988,0.1166778846301098,0.13637806754559278,9,1.0710661,0.02046883851289749,0.03641156479716301,0.015942726284265518,1.0
32,amb_sg_pl,sg,amb,pl,Die Diskussion über die Beamtin sind bekannt.,german_stimuli.csv,german,1.4745538,-0.05117112561219983,0.041006885570095616,0.09217801118229545,1.3007977,-0.03671661047897721,0.09350005921973428,0.13021666969871148,9,0.9751044,0.01517809834331274,0.02822662889957428,0.01304853055626154,1.0
32,amb_pl_sg,pl,amb,sg,Die Diskussion über die Beamtinnen ist bekannt.,german_stimuli.csv,german,1.4777281,-0.07437536975037914,0.040769778228531096,0.11514514797891025,1.4165171,-0.031125396093373503,0.11310800003211821,0.14423339612549171,9,1.002632,0.01442069560289383,0.029400326311588287,0.014979630708694458,1.0
32,amb_pl_pl,pl,amb,pl,Die Diskussion über die Beamtinnen sind bekannt.,german_stimuli.csv,german,1.513484,-0.06779489385129409,0.03882918624682361,0.1066240800981177,1.3658721,-0.05061109632185481,0.09395529382930316,0.14456639015115796,9,0.9389296,0.012591416016221046,0.026548532769083977,0.01395711675286293,1.0
32,unamb_sg_sg,sg,unamb,sg,Die Diskussion mit der Beamtin ist bekannt.,german_stimuli.csv,german,1.4565792,-0.05341464644163807,0.04153215849044045,0.09494680493207852,1.3914045,-0.024791289658415573,0.1100725902108108,0.13486387986922638,9,1.0846158,0.022192981094121933,0.038369618356227875,0.016176637262105942,1.0
