Item,Condition,Stimulus,NP_Number,Auxiliary,Full_Sentence,source_file,language,leftward_entropy,leftward_attn_diff,leftward_attn_to_head,leftward_attn_to_attractor,nsubj_entropy,nsubj_attn_diff,nsubj_attn_to_head,nsubj_attn_to_attractor,top5_layer,top5_entropy,top5_attn_diff,top5_attn_to_head,top5_attn_to_attractor,top5_head_in_top5
10,c,The advertisement on the skyscraper,singular,are,The advertisement on the skyscraper are hard to read except from a long distance away.,eng_no_syn_stimuli.csv,english,1.5119385,-0.10187535645090975,0.11583827309659682,0.21771362954750656,1.5133829,-0.0018577427833605497,0.01822645587194529,0.020084198655305842,6,2.0512826,0.011254966259002686,0.04706024378538132,0.03580527752637863,0.0
10,d,The advertisement on the skyscrapers,plural,are,The advertisement on the skyscrapers are hard to read except from a long distance away.,eng_no_syn_stimuli.csv,english,1.6757317,-0.30595984551109723,0.0846944978555257,0.3906543433666229,1.5102838,-0.018558629374138037,0.013552192915562955,0.03211082228970099,6,2.217106,-0.012573063373565674,0.04845845699310303,0.0610315203666687,0.0
11,a,The traitor in the camp,singular,is,The traitor in the camp is passing information to the enemy through various secret methods.,eng_no_syn_stimuli.csv,english,1.6873524,-0.056330682412954046,0.13103918760898522,0.18736987002193928,1.3493468,0.012420388016664674,0.025955749244269556,0.01353536122760488,6,2.174753,0.029587090015411377,0.057318851351737976,0.0277317613363266,1.0
11,b,The traitor in the camps,plural,is,The traitor in the camps is passing information to the enemy through various secret methods.,eng_no_syn_stimuli.csv,english,1.6454846,-0.08649991407291964,0.13242345926119015,0.21892337333410977,1.3507206,0.009638874547670184,0.025354000284937683,0.0157151257372675,6,2.1836839,0.0007729716598987579,0.057933300733566284,0.057160329073667526,1.0
11,c,The traitor in the camp,singular,are,The traitor in the camp are passing information to the enemy through various secret methods.,eng_no_syn_stimuli.csv,english,1.6878624,-0.10298526004480664,0.1085365491308039,0.21152180917561053,1.3726587,0.007636557166887314,0.019797405850528093,0.01216084868364078,6,2.135199,0.0105136688798666,0.039298783987760544,0.028785115107893944,0.0
11,d,The traitor in the camps,plural,are,The traitor in the camps are passing information to the enemy through various secret methods.,eng_no_syn_stimuli.csv,english,1.6481091,-0.18418239946331597,0.09818772194121266,0.2823701214045286,1.3569334,-9.855962714482303e-05,0.01774838201727107,0.017846941644415894,6,2.183008,-0.006263691931962967,0.04095987603068352,0.047223567962646484,0.0
12,a,The flaw in the argument,singular,is,The flaw in the argument is clear to everyone in the lecture hall after just five minutes.,eng_no_syn_stimuli.csv,english,1.5191164,-0.13036390898632816,0.12843184879166075,0.2587957577779889,1.3099226,-0.013540141113638526,0.014450417500677304,0.02799055861431583,6,2.243358,0.01385188102722168,0.0605182871222496,0.046666406095027924,1.0
12,b,The flaw in the arguments,plural,is,The flaw in the arguments is clear to everyone in the lecture hall after just five minutes.,eng_no_syn_stimuli.csv,english,1.4742631,-0.1434319978347048,0.12917627834249287,0.2726082761771977,1.2936842,-0.005374048257771236,0.014592465556825118,0.019966513814596354,6,2.2731562,-0.004251323640346527,0.05697879195213318,0.061230115592479706,0.0
12,c,The flaw in the argument,singular,are,The flaw in the argument are clear to everyone in the lecture hall after just five minutes.,eng_no_syn_stimuli.csv,english,1.4511404,-0.059512744133826345,0.194422057189513,0.25393480132333934,1.4253623,-0.008899570332694395,0.021157872153753487,0.030057442486447882,6,2.2462935,0.002454690635204315,0.046633049845695496,0.04417835921049118,1.0
12,d,The flaw in the arguments,plural,are,The flaw in the arguments are clear to everyone in the lecture hall after just five minutes.,eng_no_syn_stimuli.csv,english,1.4549754,-0.23607412818455487,0.12602234688019961,0.3620964750647545,1.3366363,-0.014158023277870769,0.01825421976980124,0.032412243047672006,6,2.3285313,-0.03827490285038948,0.04410594329237938,0.08238084614276886,0.0
13,a,The door to the laboratory,singular,is,The door to the laboratory is left unlocked by the cleaning service.,eng_no_syn_stimuli.csv,english,1.5353881,-0.11105533484369516,0.13946851016953588,0.25052384501323105,1.2257026,0.003402566699263332,0.01842995453865228,0.01502738783938895,6,2.2488103,-0.028382398188114166,0.05046086758375168,0.07884326577186584,0.0
13,b,The door to the laboratories,plural,is,The door to the laboratories is left unlocked by the cleaning service.,eng_no_syn_stimuli.csv,english,1.4450822,-0.12887318418361246,0.144179173046723,0.2730523572303355,1.2365333,3.147155840892424e-05,0.018911746747735946,0.01888027518932702,6,2.2639463,-0.06140781193971634,0.05183606594800949,0.11324387788772583,0.0
13,c,The door to the laboratory,singular,are,The door to the laboratory are left unlocked by the cleaning service.,eng_no_syn_stimuli.csv,english,1.4598465,-0.0988124696072191,0.1850175169762224,0.2838299865834415,1.296447,0.004870306785485922,0.018919221019871202,0.01404891423438528,6,2.173919,-0.030549146234989166,0.040955498814582825,0.07150464504957199,0.0
13,d,The door to the laboratories,plural,are,The door to the laboratories are left unlocked by the cleaning service.,eng_no_syn_stimuli.csv,english,1.4880464,-0.23853475002106278,0.12818220669869335,0.3667169567197561,1.2499697,0.0019186519195024232,0.018752078048834164,0.016833426129331742,6,2.245028,-0.055544205009937286,0.03964363783597946,0.09518784284591675,0.0
14,a,The memo from the supervisor,singular,is,The memo from the supervisor is about the delinquent tax return.,eng_no_syn_stimuli.csv,english,1.4595445,-0.10554853621870279,0.16348680164664983,0.2690353378653526,1.1470762,-0.01368161886280177,0.015223248395750488,0.028904867258552257,6,2.194571,0.0898977518081665,0.13079833984375,0.040900588035583496,1.0
14,b,The memo from the supervisors,plural,is,The memo from the supervisors is about the delinquent tax return.,eng_no_syn_stimuli.csv,english,1.5525681,-0.011527687590569258,0.17698708465322852,0.18851477224379778,1.1344478,-0.010249023319829575,0.014939930103719235,0.02518895342354881,6,2.18422,0.06698798388242722,0.1315855234861374,0.06459753960371017,1.0
14,c,The memo from the supervisor,singular,are,The memo from the supervisor are about the delinquent tax return.,eng_no_syn_stimuli.csv,english,1.4299896,-0.08758991353970487,0.19388094988826196,0.28147086342796684,1.2125671,-0.0011302367593430062,0.02352023941916741,0.024650476178510416,6,2.1416326,0.0794123187661171,0.1246570572257042,0.0452447384595871,1.0
14,d,The memo from the supervisors,plural,are,The memo from the supervisors are about the delinquent tax return.,eng_no_syn_stimuli.csv,english,1.5902582,-0.09541791976953391,0.16390583401953335,0.25932375378906725,1.1656814,0.004137861175058788,0.02240779821390788,0.018269937038849094,6,2.220973,0.04997146874666214,0.1236773282289505,0.07370585948228836,1.0
15,a,The check from the stockbroker,singular,is,The check from the stockbroker is a dividend on a long-term bond.,eng_no_syn_stimuli.csv,english,1.7657455,-0.10948406024836004,0.09001192753203213,0.19949598778039218,1.5021226,-0.038041604123903575,0.0077141466415619865,0.045755750765465564,6,2.332796,0.03613077476620674,0.06532835960388184,0.029197584837675095,0.0
15,b,The check from the stockbrokers,plural,is,The check from the stockbrokers is a dividend on a long-term bond.,eng_no_syn_stimuli.csv,english,1.7788336,-0.10095516708679497,0.09726426717825234,0.19821943426504732,1.5085723,-0.04144692729736975,0.007640376135105228,0.049087303432474985,6,2.3206022,0.04500848799943924,0.0720672681927681,0.027058780193328857,1.0
15,c,The check from the stockbroker,singular,are,The check from the stockbroker are a dividend on a long-term bond.,eng_no_syn_stimuli.csv,english,1.8002815,-0.13150944877415896,0.11058332864195108,0.24209277741611004,1.5454493,-0.04415831706639969,0.008426637023807557,0.05258495409020725,6,2.321049,0.03146407753229141,0.06610393524169922,0.034639857709407806,0.0
15,d,The check from the stockbrokers,plural,are,The check from the stockbrokers are a dividend on a long-term bond.,eng_no_syn_stimuli.csv,english,1.8157861,-0.22079660859890282,0.09641835424117744,0.3172149628400803,1.5304903,-0.0463313874934879,0.007982711160197609,0.05431409865368551,6,2.3518548,0.037712760269641876,0.07157465070486069,0.03386189043521881,1.0
16,a,The key to the cell,singular,is,The key to the cell is rusty from many years of disuse.,eng_no_syn_stimuli.csv,english,1.5328872,0.0030032402602955697,0.20671598974149674,0.20371274948120116,1.2025568,-0.001983297654243188,0.01167459350185709,0.013657891156100277,6,2.1464553,0.08667521178722382,0.1338862031698227,0.04721099138259888,1.0
16,b,The key to the cells,plural,is,The key to the cells is rusty from many years of disuse.,eng_no_syn_stimuli.csv,english,1.5084834,0.02072439037729055,0.20855315926019102,0.18782876888290048,1.2101871,-0.0072056368829283455,0.012203060704428026,0.01940869758735637,6,2.093664,0.10491224378347397,0.14193987846374512,0.03702763468027115,1.0
16,c,The key to the cell,singular,are,The key to the cell are rusty from many years of disuse.,eng_no_syn_stimuli.csv,english,1.514128,-0.015389528428204357,0.21600963219534605,0.23139916062355043,1.3107017,-0.0017049874600530758,0.016757428768096362,0.018462416228149436,6,2.074351,0.03477014601230621,0.09970887750387192,0.0649387314915657,1.0
16,d,The key to the cells,plural,are,The key to the cells are rusty from many years of disuse.,eng_no_syn_stimuli.csv,english,1.572946,-0.2064228151459247,0.13362152162007987,0.34004433676600454,1.2288716,-0.017558011208432943,0.0133424193322071,0.030900430540640046,6,2.156218,0.008772268891334534,0.10404790937900543,0.0952756404876709,1.0
17,a,The letter from the investigator,singular,is,The letter from the investigator is received in San Francisco in late March.,eng_no_syn_stimuli.csv,english,1.5920935,-0.08147523154038935,0.12150256733875722,0.20297779887914658,1.2273595,-0.013155725895692605,0.01838578458687721,0.03154151048256981,6,2.0815365,0.04436668008565903,0.06572612375020981,0.02135944366455078,1.0
17,b,The letter from the investigators,plural,is,The letter from the investigators is received in San Francisco in late March.,eng_no_syn_stimuli.csv,english,1.5824286,-0.03766302093863487,0.13552873432636262,0.17319175526499747,1.2181088,-0.016636670367831563,0.018683315263740497,0.03531998563157206,6,2.097508,0.032158542424440384,0.06741480529308319,0.03525626286864281,1.0
17,c,The letter from the investigator,singular,are,The letter from the investigator are received in San Francisco in late March.,eng_no_syn_stimuli.csv,english,1.4545605,-0.038494859135244044,0.15825206668814645,0.19674692582339048,1.2503765,-0.00896917701887645,0.01673565931681651,0.02570483633569296,6,1.8537097,0.028233755379915237,0.05005732178688049,0.021823566406965256,0.0
17,d,The letter from the investigators,plural,are,The letter from the investigators are received in San Francisco in late March.,eng_no_syn_stimuli.csv,english,1.5856402,-0.11058050889987499,0.13617712480481714,0.24675763370469211,1.214377,-0.024579415328190635,0.015567462352385064,0.0401468776805757,6,2.0127583,0.02355651557445526,0.05681677907705307,0.03326026350259781,0.0
18,a,The entrance to the exhibit,singular,is,The entrance to the exhibit is hard to locate on the diagram.,eng_no_syn_stimuli.csv,english,1.3670472,0.006305213831365108,0.23361576711758972,0.2273105532862246,1.300086,-0.012582416138506858,0.014791456576745077,0.027373872715251935,6,2.0054743,0.03064422681927681,0.06476126611232758,0.034117039293050766,1.0
18,b,The entrance to the exhibits,plural,is,The entrance to the exhibits is hard to locate on the diagram.,eng_no_syn_stimuli.csv,english,1.3389235,0.02504366097273305,0.2337474323809147,0.20870377140818164,1.302799,-0.01017717682839816,0.016105950715609652,0.02628312754400781,6,1.9699004,0.003063701093196869,0.054801903665065765,0.051738202571868896,1.0
18,c,The entrance to the exhibit,singular,are,The entrance to the exhibit are hard to locate on the diagram.,eng_no_syn_stimuli.csv,english,1.3052468,0.0038532113190740346,0.2389674475416541,0.23511423622258007,1.4137033,0.006011727189437011,0.025460314149927398,0.01944858696049039,6,1.9845338,0.024832401424646378,0.05244320631027222,0.02761080488562584,1.0
18,d,The entrance to the exhibits,plural,are,The entrance to the exhibits are hard to locate on the diagram.,eng_no_syn_stimuli.csv,english,1.4078772,-0.17157813225057908,0.16718602340552025,0.3387641556560993,1.3733047,-0.008265137125835053,0.022988516984969464,0.03125365411080452,6,2.1095176,0.00450877845287323,0.06012820824980736,0.05561942979693413,1.0
19,a,The warning from the expert,singular,is,The warning from the expert is a shock to the residents of the city.,eng_no_syn_stimuli.csv,english,1.5602583,-0.11154739304911346,0.15083758004475384,0.2623849730938673,1.2800187,-0.030265521745818803,0.012299206394254724,0.042564728140073525,6,2.0723822,0.018398597836494446,0.058642350137233734,0.04024375230073929,0.0
19,b,The warning from the experts,plural,is,The warning from the experts is a shock to the residents of the city.,eng_no_syn_stimuli.csv,english,1.55872,-0.056130988406948745,0.16748628218192607,0.22361727058887482,1.2676275,-0.015585467403060705,0.013702971079510462,0.029288438482571167,6,1.9597192,0.011838525533676147,0.05543842166662216,0.043599896132946014,0.0
19,c,The warning from the expert,singular,are,The warning from the expert are a shock to the residents of the city.,eng_no_syn_stimuli.csv,english,1.4749017,-0.11684279404580593,0.13448570277541877,0.2513284968212247,1.3494654,-0.032565625767577086,0.013720173898718713,0.0462857996662958,6,1.9497647,0.007369432598352432,0.04956407472491264,0.04219464212656021,0.0
19,d,The warning from the experts,plural,are,The warning from the experts are a shock to the residents of the city.,eng_no_syn_stimuli.csv,english,1.5707232,-0.19831842705607414,0.1202852837741375,0.31860371083021166,1.281708,-0.02408776775096442,0.013329838890376778,0.037417606641341195,6,2.1063287,0.025641635060310364,0.06121149659156799,0.03556986153125763,1.0
20,a,The bridge to the island,singular,is,The bridge to the island is about ten miles off the main highway.,eng_no_syn_stimuli.csv,english,1.5381081,-0.03200159091502428,0.18104202514514328,0.21304361606016756,1.348076,-0.0029392554230753378,0.01703077916690745,0.01997003458998279,6,2.2109118,0.037784144282341,0.07608788460493088,0.038303740322589874,1.0
20,b,The bridge to the islands,plural,is,The bridge to the islands is about ten miles off the main highway.,eng_no_syn_stimuli.csv,english,1.5255573,-0.018957429588772355,0.17670176869723947,0.1956591982860118,1.3476071,-0.005876476683855003,0.016590316255587823,0.022466792939442825,6,2.1990786,0.024143710732460022,0.07475209981203079,0.05060838907957077,1.0
20,c,The bridge to the island,singular,are,The bridge to the island are about ten miles off the main highway.,eng_no_syn_stimuli.csv,english,1.5423439,-0.10405419822200201,0.1392305145098362,0.24328471273183822,1.455497,0.007101126423276582,0.021422628091204387,0.014321501667927805,6,2.1473901,0.04463079571723938,0.08514704555273056,0.04051624983549118,1.0
20,d,The bridge to the islands,plural,are,The bridge to the islands are about ten miles off the main highway.,eng_no_syn_stimuli.csv,english,1.6293437,-0.1868636765924748,0.1105549432861153,0.2974186198785901,1.4051619,-0.004022565818411294,0.018455561350492644,0.02247812716890394,6,2.234218,0.029740288853645325,0.07808121293783188,0.048340924084186554,1.0
21,a,The gift from the visitor,singular,is,The gift from the visitor is a beautiful clock from Germany.,eng_no_syn_stimuli.csv,english,1.4624338,-0.06162832931149751,0.22831002806778997,0.28993835737928747,1.4101845,-0.02398289938871585,0.016875152056945807,0.04085805144566166,6,2.214852,0.07359927147626877,0.15830962359905243,0.08471035212278366,1.0
21,b,The gift from the visitors,plural,is,The gift from the visitors is a beautiful clock from Germany.,eng_no_syn_stimuli.csv,english,1.5113028,0.009933790192008018,0.2343920709565282,0.22445828076452018,1.3812646,-0.017885947711533845,0.017077542077413455,0.0349634897889473,6,2.1843257,0.1021595150232315,0.16969111561775208,0.06753160059452057,1.0
21,c,The gift from the visitor,singular,are,The gift from the visitor are a beautiful clock from Germany.,eng_no_syn_stimuli.csv,english,1.4634333,-0.06268801859114319,0.23110629010479897,0.29379430869594214,1.4206259,-0.02225132282095501,0.015759187299113363,0.038010510120068376,6,2.0384662,0.03848622739315033,0.11928559839725494,0.08079937100410461,1.0
21,d,The gift from the visitors,plural,are,The gift from the visitors are a beautiful clock from Germany.,eng_no_syn_stimuli.csv,english,1.5017723,-0.133826235961169,0.1948663555085659,0.3286925914697349,1.3587167,-0.02653081539174309,0.013644407611946009,0.0401752230036891,6,2.1372662,0.07146529853343964,0.1351088136434555,0.06364351511001587,1.0
22,a,The path to the monument,singular,is,The path to the monument is lined with lovely trees and flowers.,eng_no_syn_stimuli.csv,english,1.4591945,-0.08182472409680486,0.13328112037852408,0.21510584447532893,1.2384342,-0.009545204682136443,0.015126038063681336,0.02467124274581778,6,2.0605705,0.04287141561508179,0.07828626036643982,0.03541484475135803,1.0
22,b,The path to the monuments,plural,is,The path to the monuments is lined with lovely trees and flowers.,eng_no_syn_stimuli.csv,english,1.3968565,-0.11111048783641309,0.12900846034754068,0.24011894818395377,1.22712,-0.009726640573435929,0.015192277955202371,0.0249189185286383,6,2.0917695,-0.018865957856178284,0.06938646733760834,0.08825242519378662,1.0
22,c,The path to the monument,singular,are,The path to the monument are lined with lovely trees and flowers.,eng_no_syn_stimuli.csv,english,1.5741217,-0.059981542825698855,0.1527221743017435,0.21270371712744235,1.2893009,-0.0030423454170261264,0.017192199182363765,0.020234544599389892,6,1.9843273,0.02588788792490959,0.05023146793246269,0.0243435800075531,1.0
22,d,The path to the monuments,plural,are,The path to the monuments are lined with lovely trees and flowers.,eng_no_syn_stimuli.csv,english,1.651866,-0.1592971372185275,0.11847995140124112,0.27777708861976863,1.2555485,-0.009570431185863981,0.016119069129081252,0.025689500314945234,6,2.1045105,-0.011886604130268097,0.04451511800289154,0.05640172213315964,0.0
23,a,The message from the engineer,singular,is,The message from the engineer is about the recent weakening to the building's structural supports.,eng_no_syn_stimuli.csv,english,1.6581833,-0.07138176932930947,0.1799582239240408,0.25133999325335027,1.1390326,0.0017541929279104806,0.021409149928331317,0.019654957000420838,6,2.1166961,0.0651981458067894,0.11311730742454529,0.04791916161775589,1.0
23,b,The message from the engineers,plural,is,The message from the engineers is about the recent weakening to the building's structural supports.,eng_no_syn_stimuli.csv,english,1.6795563,-0.0522754454985261,0.17857986101880668,0.2308553065173328,1.1420691,-0.005129620361367415,0.021375505654395964,0.02650512601576338,6,2.0918722,0.07608332484960556,0.13010135293006897,0.05401802808046341,1.0
23,c,The message from the engineer,singular,are,The message from the engineer are about the recent weakening to the building's structural supports.,eng_no_syn_stimuli.csv,english,1.5731184,-0.10606610979884863,0.18110392829403282,0.28717003809288144,1.2446604,0.004623105756559198,0.023302890856757585,0.01867978510019839,6,2.1122966,0.03132818266749382,0.09355282038450241,0.06222463771700859,1.0
23,d,The message from the engineers,plural,are,The message from the engineers are about the recent weakening to the building's structural supports.,eng_no_syn_stimuli.csv,english,1.6399692,-0.14910303147044032,0.17160670573357492,0.32070973720401524,1.1792742,-0.006308727320720209,0.021048416430858197,0.027357143751578404,6,2.2530189,0.02078688144683838,0.098748117685318,0.07796123623847961,1.0
24,a,The gate to the pasture,singular,is,The gate to the pasture is falling down due to disrepair.,eng_no_syn_stimuli.csv,english,1.43798,-0.08685982206370682,0.1105958733940497,0.1974556954577565,1.2561251,-0.003373599674887373,0.014618149078160059,0.017991748753047432,6,1.8605851,-0.007511835545301437,0.031198348850011826,0.03871018439531326,0.0
24,b,The gate to the pastures,plural,is,The gate to the pastures is falling down due to disrepair.,eng_no_syn_stimuli.csv,english,1.4322374,-0.08095126496627927,0.12409555660560727,0.20504682157188653,1.2455273,-0.011277377290389268,0.01507788740855176,0.026355264698941026,6,1.9305543,-0.023054294288158417,0.03406605124473572,0.057120345532894135,0.0
24,c,The gate to the pasture,singular,are,The gate to the pasture are falling down due to disrepair.,eng_no_syn_stimuli.csv,english,1.4479994,-0.08139016646891832,0.1504332462325692,0.23182341270148754,1.3743008,-0.00872378356725676,0.014549176185391843,0.023272959752648602,6,1.7288429,-0.0036604758352041245,0.02458273433148861,0.028243210166692734,0.0
24,d,The gate to the pastures,plural,are,The gate to the pastures are falling down due to disrepair.,eng_no_syn_stimuli.csv,english,1.4686868,-0.19771219533868134,0.1097010291647166,0.3074132245033979,1.3053538,-0.02211122695443919,0.013540649074275279,0.03565187602871447,6,1.8641596,-0.021455341950058937,0.02557624690234661,0.04703158885240555,0.0
