item,sentence,condition,head_num,attr_num,verb_num,attention_to_attractor,attention_to_head,head_tokens,attractor_tokens,verb_tokens
45,Выписка из программ во время затянувшегося заседания была сделана,SG-PL-SG,SG,PL,SG,0.10320290923118591,0.4270508885383606,"['выпис', '##ка']",['программ'],"['во', 'время']"
45,Выписка из программ во время затянувшегося заседания были сделаны,SG-PL-PL,SG,PL,PL,0.08685743063688278,0.19865991175174713,"['выпис', '##ка']",['программ'],"['во', 'время']"
45,Выписки из программы во время затянувшегося заседания была сделана,PL-SG-SG,PL,SG,SG,0.07886651158332825,0.47852200269699097,"['выпис', '##ки']",['программы'],"['во', 'время']"
45,Выписки из программы во время затянувшегося заседания были сделаны,PL-SG-PL,PL,SG,PL,0.05948878079652786,0.548981785774231,"['выпис', '##ки']",['программы'],"['во', 'время']"
45,Выписки из программ во время затянувшегося заседания была сделана,PL-PL-SG,PL,PL,SG,0.1540324091911316,0.34686461091041565,"['выпис', '##ки']",['программ'],"['во', 'время']"
45,Выписки из программ во время затянувшегося заседания были сделаны,PL-PL-PL,PL,PL,PL,0.12691539525985718,0.43732231855392456,"['выпис', '##ки']",['программ'],"['во', 'время']"
46,Выход из ситуации для опытного школьного психолога был очевидным,SG-SG-SG,SG,SG,SG,0.10338756442070007,0.8742249011993408,['выход'],['ситуации'],"['для', 'опытного']"
46,Выход из ситуации для опытного школьного психолога были очевидными,SG-SG-PL,SG,SG,PL,0.10984084010124207,0.7202509641647339,['выход'],['ситуации'],"['для', 'опытного']"
46,Выходы из ситуации для опытного школьного психолога был очевидным,PL-SG-SG,PL,SG,SG,0.09177766740322113,0.6992090344429016,"['выход', '##ы']",['ситуации'],"['для', 'опытного']"
46,Выходы из ситуации для опытного школьного психолога были очевидными,PL-SG-PL,PL,SG,PL,0.10655878484249115,0.7924410700798035,"['выход', '##ы']",['ситуации'],"['для', 'опытного']"
47,Доска для афиши к ограде маленького театра была прибита,SG-SG-SG,SG,SG,SG,0.16695420444011688,0.5160149335861206,['доска'],"['афи', '##ши']","['к', 'огра', '##де']"
47,Доска для афиши к ограде маленького театра были прибиты,SG-SG-PL,SG,SG,PL,0.20765192806720734,0.41064542531967163,['доска'],"['афи', '##ши']","['к', 'огра', '##де']"
47,Доска для афиш к ограде маленького театра была прибита,SG-PL-SG,SG,PL,SG,0.1273288130760193,0.583105206489563,['доска'],"['афи', '##ш']","['к', 'огра', '##де']"
47,Доска для афиш к ограде маленького театра были прибиты,SG-PL-PL,SG,PL,PL,0.13630928099155426,0.5188857913017273,['доска'],"['афи', '##ш']","['к', 'огра', '##де']"
47,Доски для афиши к ограде маленького театра была прибита,PL-SG-SG,PL,SG,SG,0.15847539901733398,0.5655673742294312,['доски'],"['афи', '##ши']","['к', 'огра', '##де']"
47,Доски для афиши к ограде маленького театра были прибиты,PL-SG-PL,PL,SG,PL,0.24672183394432068,0.45838069915771484,['доски'],"['афи', '##ши']","['к', 'огра', '##де']"
47,Доски для афиш к ограде маленького театра была прибита,PL-PL-SG,PL,PL,SG,0.1128232330083847,0.6384098529815674,['доски'],"['афи', '##ш']","['к', 'огра', '##де']"
47,Доски для афиш к ограде маленького театра были прибиты,PL-PL-PL,PL,PL,PL,0.15805569291114807,0.5314491987228394,['доски'],"['афи', '##ш']","['к', 'огра', '##де']"
48,Задержка из-за наводнения из-за отсутствия достоверной информации была пугающей,SG-SG-SG,SG,SG,SG,0.2724113166332245,0.25658470392227173,"['задерж', '##ка']","['навод', '##нения']","['из', '-', 'за', 'отсутствия']"
48,Задержка из-за наводнения из-за отсутствия достоверной информации были пугающими,SG-SG-PL,SG,SG,PL,0.25449317693710327,0.18309691548347473,"['задерж', '##ка']","['навод', '##нения']","['из', '-', 'за', 'отсутствия']"
48,Задержка из-за наводнений из-за отсутствия достоверной информации была пугающей,SG-PL-SG,SG,PL,SG,0.12693408131599426,0.24933749437332153,"['задерж', '##ка']",['навод'],"['из', '-', 'за', 'отсутствия']"
48,Задержка из-за наводнений из-за отсутствия достоверной информации были пугающими,SG-PL-PL,SG,PL,PL,0.11557840555906296,0.1742597371339798,"['задерж', '##ка']",['навод'],"['из', '-', 'за', 'отсутствия']"
48,Задержки из-за наводнения из-за отсутствия достоверной информации была пугающей,PL-SG-SG,PL,SG,SG,0.2922520339488983,0.2622104585170746,"['задерж', '##ки']","['навод', '##нения']","['из', '-', 'за', 'отсутствия']"
48,Задержки из-за наводнения из-за отсутствия достоверной информации были пугающими,PL-SG-PL,PL,SG,PL,0.27021315693855286,0.24599893391132355,"['задерж', '##ки']","['навод', '##нения']","['из', '-', 'за', 'отсутствия']"
48,Задержки из-за наводнений из-за отсутствия достоверной информации была пугающей,PL-PL-SG,PL,PL,SG,0.1455153375864029,0.24592027068138123,"['задерж', '##ки']",['навод'],"['из', '-', 'за', 'отсутствия']"
48,Задержки из-за наводнений из-за отсутствия достоверной информации были пугающими,PL-PL-PL,PL,PL,PL,0.13442690670490265,0.22967728972434998,"['задерж', '##ки']",['навод'],"['из', '-', 'за', 'отсутствия']"
49,Зал для заседания по масштабам небольшого городка был громадным,SG-SG-SG,SG,SG,SG,0.09484170377254486,0.13939079642295837,['зал'],['заседания'],"['по', 'масштаб', '##ам']"
49,Зал для заседания по масштабам небольшого городка были громадными,SG-SG-PL,SG,SG,PL,0.08652646839618683,0.10393635928630829,['зал'],['заседания'],"['по', 'масштаб', '##ам']"
49,Залы для заседания по масштабам небольшого городка был громадным,PL-SG-SG,PL,SG,SG,0.06115484982728958,0.0744008719921112,['залы'],['заседания'],"['по', 'масштаб', '##ам']"
49,Залы для заседания по масштабам небольшого городка были громадными,PL-SG-PL,PL,SG,PL,0.0869508758187294,0.16391949355602264,['залы'],['заседания'],"['по', 'масштаб', '##ам']"
50,Запчасть для иномарки по меркам современного автовладельца была старой,SG-SG-SG,SG,SG,SG,0.07573166489601135,0.2805272936820984,"['запча', '##сть']","['иномар', '##ки']","['по', 'мер', '##кам']"
50,Запчасть для иномарки по меркам современного автовладельца были старыми,SG-SG-PL,SG,SG,PL,0.035611432045698166,0.059485625475645065,"['запча', '##сть']","['иномар', '##ки']","['по', 'мер', '##кам']"
50,Запчасть для иномарок по меркам современного автовладельца была старой,SG-PL-SG,SG,PL,SG,0.07365607470273972,0.2729765772819519,"['запча', '##сть']","['иномар', '##ок']","['по', 'мер', '##кам']"
50,Запчасть для иномарок по меркам современного автовладельца были старыми,SG-PL-PL,SG,PL,PL,0.03905449062585831,0.061196669936180115,"['запча', '##сть']","['иномар', '##ок']","['по', 'мер', '##кам']"
50,Запчасти для иномарки по меркам современного автовладельца была старой,PL-SG-SG,PL,SG,SG,0.03023364394903183,0.0133720263838768,['запчасти'],"['иномар', '##ки']","['по', 'мер', '##кам']"
50,Запчасти для иномарки по меркам современного автовладельца были старыми,PL-SG-PL,PL,SG,PL,0.06323474645614624,0.06164960935711861,['запчасти'],"['иномар', '##ки']","['по', 'мер', '##кам']"
50,Запчасти для иномарок по меркам современного автовладельца была старой,PL-PL-SG,PL,PL,SG,0.030660703778266907,0.012445776723325253,['запчасти'],"['иномар', '##ок']","['по', 'мер', '##кам']"
50,Запчасти для иномарок по меркам современного автовладельца были старыми,PL-PL-PL,PL,PL,PL,0.06332463771104813,0.05924350023269653,['запчасти'],"['иномар', '##ок']","['по', 'мер', '##кам']"
51,Исключение из правила на аккуратно свёрнутую шпаргалку было выписано,SG-SG-SG,SG,SG,SG,0.009695727378129959,0.11172111332416534,['исключение'],['правила'],"['на', 'аккуратно']"
51,Исключение из правила на аккуратно свёрнутую шпаргалку были выписаны,SG-SG-PL,SG,SG,PL,0.010927910916507244,0.07341586798429489,['исключение'],['правила'],"['на', 'аккуратно']"
51,Исключение из правил на аккуратно свёрнутую шпаргалку было выписано,SG-PL-SG,SG,PL,SG,0.014254668727517128,0.11576517671346664,['исключение'],['правил'],"['на', 'аккуратно']"
51,Исключение из правил на аккуратно свёрнутую шпаргалку были выписаны,SG-PL-PL,SG,PL,PL,0.013691380620002747,0.08505591750144958,['исключение'],['правил'],"['на', 'аккуратно']"
51,Исключения из правила на аккуратно свёрнутую шпаргалку было выписано,PL-SG-SG,PL,SG,SG,0.006076039746403694,0.13906659185886383,['исключения'],['правила'],"['на', 'аккуратно']"
51,Исключения из правила на аккуратно свёрнутую шпаргалку были выписаны,PL-SG-PL,PL,SG,PL,0.010169284418225288,0.15662561357021332,['исключения'],['правила'],"['на', 'аккуратно']"
51,Исключения из правил на аккуратно свёрнутую шпаргалку было выписано,PL-PL-SG,PL,PL,SG,0.013245809823274612,0.1543528139591217,['исключения'],['правил'],"['на', 'аккуратно']"
51,Исключения из правил на аккуратно свёрнутую шпаргалку были выписаны,PL-PL-PL,PL,PL,PL,0.019771240651607513,0.17762522399425507,['исключения'],['правил'],"['на', 'аккуратно']"
52,Истерика из-за оценки по мнению родителей девочки была бурной,SG-SG-SG,SG,SG,SG,0.13202627003192902,0.24089741706848145,"['истери', '##ка']",['оценки'],"['по', 'мнению']"
52,Истерика из-за оценки по мнению родителей девочки были бурными,SG-SG-PL,SG,SG,PL,0.09466320276260376,0.111583411693573,"['истери', '##ка']",['оценки'],"['по', 'мнению']"
52,Истерика из-за оценок по мнению родителей девочки была бурной,SG-PL-SG,SG,PL,SG,0.3360748887062073,0.2499092072248459,"['истери', '##ка']","['оцен', '##ок']","['по', 'мнению']"
52,Истерика из-за оценок по мнению родителей девочки были бурными,SG-PL-PL,SG,PL,PL,0.27497702836990356,0.11909741163253784,"['истери', '##ка']","['оцен', '##ок']","['по', 'мнению']"
52,Истерики из-за оценки по мнению родителей девочки была бурной,PL-SG-SG,PL,SG,SG,0.1008199006319046,0.18294507265090942,"['истери', '##ки']",['оценки'],"['по', 'мнению']"
52,Истерики из-за оценки по мнению родителей девочки были бурными,PL-SG-PL,PL,SG,PL,0.12582671642303467,0.2160813808441162,"['истери', '##ки']",['оценки'],"['по', 'мнению']"
52,Истерики из-за оценок по мнению родителей девочки была бурной,PL-PL-SG,PL,PL,SG,0.27209752798080444,0.22408223152160645,"['истери', '##ки']","['оцен', '##ок']","['по', 'мнению']"
52,Истерики из-за оценок по мнению родителей девочки были бурными,PL-PL-PL,PL,PL,PL,0.3566782474517822,0.22856466472148895,"['истери', '##ки']","['оцен', '##ок']","['по', 'мнению']"
53,Камень для ограды с лучшей итальянской каменоломни был завезён,SG-SG-SG,SG,SG,SG,0.04747446998953819,0.13479875028133392,['камень'],"['огра', '##ды']",['с']
53,Камень для ограды с лучшей итальянской каменоломни были завезены,SG-SG-PL,SG,SG,PL,0.03055017814040184,0.11603012681007385,['камень'],"['огра', '##ды']",['с']
53,Камень для оград с лучшей итальянской каменоломни был завезён,SG-PL-SG,SG,PL,SG,0.06003629416227341,0.14422911405563354,['камень'],"['огра', '##д']",['с']
53,Камень для оград с лучшей итальянской каменоломни были завезены,SG-PL-PL,SG,PL,PL,0.03869420662522316,0.1264965534210205,['камень'],"['огра', '##д']",['с']
53,Камни для ограды с лучшей итальянской каменоломни был завезён,PL-SG-SG,PL,SG,SG,0.03807850927114487,0.13150081038475037,['камни'],"['огра', '##ды']",['с']
53,Камни для ограды с лучшей итальянской каменоломни были завезены,PL-SG-PL,PL,SG,PL,0.03932657092809677,0.11207753419876099,['камни'],"['огра', '##ды']",['с']
53,Камни для оград с лучшей итальянской каменоломни был завезён,PL-PL-SG,PL,PL,SG,0.05000511556863785,0.13034950196743011,['камни'],"['огра', '##д']",['с']
53,Камни для оград с лучшей итальянской каменоломни были завезены,PL-PL-PL,PL,PL,PL,0.04791802912950516,0.11435046792030334,['камни'],"['огра', '##д']",['с']
54,Кирпич для дачи со склада бракованной продукции был привезён,SG-SG-SG,SG,SG,SG,0.05668649077415466,0.32070469856262207,['кирпич'],['дачи'],"['со', 'склада']"
54,Кирпич для дачи со склада бракованной продукции были привезены,SG-SG-PL,SG,SG,PL,0.0362727977335453,0.2176586091518402,['кирпич'],['дачи'],"['со', 'склада']"
54,Кирпич для дач со склада бракованной продукции был привезён,SG-PL-SG,SG,PL,SG,0.024987002834677696,0.4619112014770508,['кирпич'],"['да', '##ч']","['со', 'склада']"
54,Кирпич для дач со склада бракованной продукции были привезены,SG-PL-PL,SG,PL,PL,0.021967612206935883,0.3764081299304962,['кирпич'],"['да', '##ч']","['со', 'склада']"
54,Кирпичи для дачи со склада бракованной продукции был привезён,PL-SG-SG,PL,SG,SG,0.051521219313144684,0.19790440797805786,"['кирпич', '##и']",['дачи'],"['со', 'склада']"
54,Кирпичи для дачи со склада бракованной продукции были привезены,PL-SG-PL,PL,SG,PL,0.06591334939002991,0.36354947090148926,"['кирпич', '##и']",['дачи'],"['со', 'склада']"
54,Кирпичи для дач со склада бракованной продукции был привезён,PL-PL-SG,PL,PL,SG,0.025820720940828323,0.300446093082428,"['кирпич', '##и']","['да', '##ч']","['со', 'склада']"
54,Кирпичи для дач со склада бракованной продукции были привезены,PL-PL-PL,PL,PL,PL,0.028939396142959595,0.47380945086479187,"['кирпич', '##и']","['да', '##ч']","['со', 'склада']"
55,Ключ от шкатулки из-за высокой влажности воздуха был ржавым,SG-SG-SG,SG,SG,SG,0.08734400570392609,0.35940656065940857,['ключ'],"['шкату', '##лки']","['из', '-', 'за']"
55,Ключ от шкатулки из-за высокой влажности воздуха были ржавыми,SG-SG-PL,SG,SG,PL,0.08076652884483337,0.19247093796730042,['ключ'],"['шкату', '##лки']","['из', '-', 'за']"
55,Ключ от шкатулок из-за высокой влажности воздуха был ржавым,SG-PL-SG,SG,PL,SG,0.10220278799533844,0.39055681228637695,['ключ'],"['шкату', '##лок']","['из', '-', 'за']"
55,Ключ от шкатулок из-за высокой влажности воздуха были ржавыми,SG-PL-PL,SG,PL,PL,0.10270591080188751,0.2183963805437088,['ключ'],"['шкату', '##лок']","['из', '-', 'за']"
55,Ключи от шкатулки из-за высокой влажности воздуха был ржавым,PL-SG-SG,PL,SG,SG,0.08075018227100372,0.14117325842380524,['ключи'],"['шкату', '##лки']","['из', '-', 'за']"
55,Ключи от шкатулки из-за высокой влажности воздуха были ржавыми,PL-SG-PL,PL,SG,PL,0.09940387308597565,0.223541721701622,['ключи'],"['шкату', '##лки']","['из', '-', 'за']"
55,Ключи от шкатулок из-за высокой влажности воздуха был ржавым,PL-PL-SG,PL,PL,SG,0.08998684585094452,0.1308925300836563,['ключи'],"['шкату', '##лок']","['из', '-', 'за']"
55,Ключи от шкатулок из-за высокой влажности воздуха были ржавыми,PL-PL-PL,PL,PL,PL,0.10917441546916962,0.219855397939682,['ключи'],"['шкату', '##лок']","['из', '-', 'за']"
56,Комната для вечеринки из-за малого количества мебели была просторной,SG-SG-SG,SG,SG,SG,0.05429258197546005,0.27002838253974915,['комната'],['вечеринки'],"['из', '-', 'за', 'малого']"
56,Комната для вечеринки из-за малого количества мебели были просторными,SG-SG-PL,SG,SG,PL,0.05004868656396866,0.09277959913015366,['комната'],['вечеринки'],"['из', '-', 'за', 'малого']"
56,Комната для вечеринок из-за малого количества мебели была просторной,SG-PL-SG,SG,PL,SG,0.07746674865484238,0.2690000534057617,['комната'],"['вечер', '##ин', '##ок']","['из', '-', 'за', 'малого']"
56,Комната для вечеринок из-за малого количества мебели были просторными,SG-PL-PL,SG,PL,PL,0.07042235881090164,0.13526782393455505,['комната'],"['вечер', '##ин', '##ок']","['из', '-', 'за', 'малого']"
56,Комнаты для вечеринки из-за малого количества мебели была просторной,PL-SG-SG,PL,SG,SG,0.032816082239151,0.09711246937513351,['комнаты'],['вечеринки'],"['из', '-', 'за', 'малого']"
56,Комнаты для вечеринки из-за малого количества мебели были просторными,PL-SG-PL,PL,SG,PL,0.0543835423886776,0.3015632629394531,['комнаты'],['вечеринки'],"['из', '-', 'за', 'малого']"
56,Комнаты для вечеринок из-за малого количества мебели была просторной,PL-PL-SG,PL,PL,SG,0.05104578286409378,0.14781272411346436,['комнаты'],"['вечер', '##ин', '##ок']","['из', '-', 'за', 'малого']"
56,Комнаты для вечеринок из-за малого количества мебели были просторными,PL-PL-PL,PL,PL,PL,0.06876441091299057,0.26442432403564453,['комнаты'],"['вечер', '##ин', '##ок']","['из', '-', 'за', 'малого']"
57,Кондиционер для помещения из-за ошибки заводских сборщиков был неисправен,SG-SG-SG,SG,SG,SG,0.054060496389865875,0.3843098282814026,['кондиционер'],['помещения'],"['из', '-', 'за', 'ошибки']"
57,Кондиционер для помещения из-за ошибки заводских сборщиков были неисправны,SG-SG-PL,SG,SG,PL,0.04315219819545746,0.24687997996807098,['кондиционер'],['помещения'],"['из', '-', 'за', 'ошибки']"
57,Кондиционеры для помещения из-за ошибки заводских сборщиков был неисправен,PL-SG-SG,PL,SG,SG,0.025088366121053696,0.12910595536231995,"['кондиционер', '##ы']",['помещения'],"['из', '-', 'за', 'ошибки']"
57,Кондиционеры для помещения из-за ошибки заводских сборщиков были неисправны,PL-SG-PL,PL,SG,PL,0.05974465236067772,0.2976447343826294,"['кондиционер', '##ы']",['помещения'],"['из', '-', 'за', 'ошибки']"
58,Коробка для краски из-за экологических убеждений производителя была картонной,SG-SG-SG,SG,SG,SG,0.042814701795578,0.263014018535614,['коробка'],['краски'],"['из', '-', 'за', 'экологи', '##ческих']"
58,Коробка для краски из-за экологических убеждений производителя были картонными,SG-SG-PL,SG,SG,PL,0.030226346105337143,0.10397909581661224,['коробка'],['краски'],"['из', '-', 'за', 'экологи', '##ческих']"
58,Коробка для красок из-за экологических убеждений производителя была картонной,SG-PL-SG,SG,PL,SG,0.03255517780780792,0.2396683245897293,['коробка'],['красок'],"['из', '-', 'за', 'экологи', '##ческих']"
58,Коробка для красок из-за экологических убеждений производителя были картонными,SG-PL-PL,SG,PL,PL,0.026930291205644608,0.09888777881860733,['коробка'],['красок'],"['из', '-', 'за', 'экологи', '##ческих']"
58,Коробки для краски из-за экологических убеждений производителя была картонной,PL-SG-SG,PL,SG,SG,0.02666359767317772,0.0817301869392395,['коробки'],['краски'],"['из', '-', 'за', 'экологи', '##ческих']"
58,Коробки для краски из-за экологических убеждений производителя были картонными,PL-SG-PL,PL,SG,PL,0.031630028039216995,0.1729697734117508,['коробки'],['краски'],"['из', '-', 'за', 'экологи', '##ческих']"
58,Коробки для красок из-за экологических убеждений производителя была картонной,PL-PL-SG,PL,PL,SG,0.02096351608633995,0.07091496884822845,['коробки'],['красок'],"['из', '-', 'за', 'экологи', '##ческих']"
58,Коробки для красок из-за экологических убеждений производителя были картонными,PL-PL-PL,PL,PL,PL,0.028173238039016724,0.1581193506717682,['коробки'],['красок'],"['из', '-', 'за', 'экологи', '##ческих']"
59,Лекарство от болезни для отдельных категорий граждан было доступным,SG-SG-SG,SG,SG,SG,0.02629011683166027,0.6982675194740295,['лекарство'],['болезни'],"['для', 'от']"
59,Лекарство от болезни для отдельных категорий граждан были доступными,SG-SG-PL,SG,SG,PL,0.03323068097233772,0.4106425642967224,['лекарство'],['болезни'],"['для', 'от']"
59,Лекарства от болезни для отдельных категорий граждан было доступным,PL-SG-SG,PL,SG,SG,0.027201775461435318,0.5904383063316345,['лекарства'],['болезни'],"['для', 'от']"
59,Лекарства от болезни для отдельных категорий граждан были доступными,PL-SG-PL,PL,SG,PL,0.028936121612787247,0.42709779739379883,['лекарства'],['болезни'],"['для', 'от']"
60,Лимузин для свадьбы с яркими розовыми бантами был белым,SG-SG-SG,SG,SG,SG,0.06861072778701782,0.2871934771537781,"['лим', '##уз', '##ин']",['свадьбы'],"['с', 'яркими']"
60,Лимузин для свадьбы с яркими розовыми бантами были белыми,SG-SG-PL,SG,SG,PL,0.061652205884456635,0.16978572309017181,"['лим', '##уз', '##ин']",['свадьбы'],"['с', 'яркими']"
60,Лимузин для свадеб с яркими розовыми бантами был белым,SG-PL-SG,SG,PL,SG,0.11843063682317734,0.2417893409729004,"['лим', '##уз', '##ин']",['свадеб'],"['с', 'яркими']"
60,Лимузин для свадеб с яркими розовыми бантами были белыми,SG-PL-PL,SG,PL,PL,0.10637745261192322,0.14643502235412598,"['лим', '##уз', '##ин']",['свадеб'],"['с', 'яркими']"
60,Лимузины для свадьбы с яркими розовыми бантами был белым,PL-SG-SG,PL,SG,SG,0.06214306876063347,0.2654808461666107,"['лим', '##уз', '##ины']",['свадьбы'],"['с', 'яркими']"
60,Лимузины для свадьбы с яркими розовыми бантами были белыми,PL-SG-PL,PL,SG,PL,0.06716419756412506,0.23246252536773682,"['лим', '##уз', '##ины']",['свадьбы'],"['с', 'яркими']"
60,Лимузины для свадеб с яркими розовыми бантами был белым,PL-PL-SG,PL,PL,SG,0.10777341574430466,0.2522687613964081,"['лим', '##уз', '##ины']",['свадеб'],"['с', 'яркими']"
60,Лимузины для свадеб с яркими розовыми бантами были белыми,PL-PL-PL,PL,PL,PL,0.10408493876457214,0.21178166568279266,"['лим', '##уз', '##ины']",['свадеб'],"['с', 'яркими']"
61,Лозунг из листовки с целью привлечения внимания был придуман,SG-SG-SG,SG,SG,SG,0.17320023477077484,0.4463207721710205,"['лозун', '##г']","['листов', '##ки']","['с', 'целью']"
61,Лозунг из листовки с целью привлечения внимания были придуманы,SG-SG-PL,SG,SG,PL,0.1403479278087616,0.1828930824995041,"['лозун', '##г']","['листов', '##ки']","['с', 'целью']"
61,Лозунг из листовок с целью привлечения внимания был придуман,SG-PL-SG,SG,PL,SG,0.28131720423698425,0.40171539783477783,"['лозун', '##г']","['листов', '##ок']","['с', 'целью']"
61,Лозунг из листовок с целью привлечения внимания были придуманы,SG-PL-PL,SG,PL,PL,0.2240414023399353,0.19162225723266602,"['лозун', '##г']","['листов', '##ок']","['с', 'целью']"
61,Лозунги из листовки с целью привлечения внимания был придуман,PL-SG-SG,PL,SG,SG,0.1256513148546219,0.291781485080719,"['лозун', '##ги']","['листов', '##ки']","['с', 'целью']"
61,Лозунги из листовки с целью привлечения внимания были придуманы,PL-SG-PL,PL,SG,PL,0.15342925488948822,0.32084140181541443,"['лозун', '##ги']","['листов', '##ки']","['с', 'целью']"
61,Лозунги из листовок с целью привлечения внимания был придуман,PL-PL-SG,PL,PL,SG,0.2323591113090515,0.24736058712005615,"['лозун', '##ги']","['листов', '##ок']","['с', 'целью']"
61,Лозунги из листовок с целью привлечения внимания были придуманы,PL-PL-PL,PL,PL,PL,0.24804237484931946,0.2968057096004486,"['лозун', '##ги']","['листов', '##ок']","['с', 'целью']"
63,Материал для крыши из-за нарушения режима хранения был бракованным,SG-SG-SG,SG,SG,SG,0.09854641556739807,0.37169349193573,['материал'],['крыши'],"['из', '-', 'за', 'нарушения']"
63,Материал для крыши из-за нарушения режима хранения были бракованными,SG-SG-PL,SG,SG,PL,0.07852046936750412,0.20070908963680267,['материал'],['крыши'],"['из', '-', 'за', 'нарушения']"
63,Материал для крыш из-за нарушения режима хранения был бракованным,SG-PL-SG,SG,PL,SG,0.1238662526011467,0.4598150849342346,['материал'],"['кры', '##ш']","['из', '-', 'за', 'нарушения']"
63,Материал для крыш из-за нарушения режима хранения были бракованными,SG-PL-PL,SG,PL,PL,0.11330363154411316,0.2705860435962677,['материал'],"['кры', '##ш']","['из', '-', 'за', 'нарушения']"
63,Материалы для крыши из-за нарушения режима хранения был бракованным,PL-SG-SG,PL,SG,SG,0.055360663682222366,0.03598349168896675,['материалы'],['крыши'],"['из', '-', 'за', 'нарушения']"
63,Материалы для крыши из-за нарушения режима хранения были бракованными,PL-SG-PL,PL,SG,PL,0.0973854660987854,0.2710641622543335,['материалы'],['крыши'],"['из', '-', 'за', 'нарушения']"
63,Материалы для крыш из-за нарушения режима хранения был бракованным,PL-PL-SG,PL,PL,SG,0.07455284148454666,0.045412998646497726,['материалы'],"['кры', '##ш']","['из', '-', 'за', 'нарушения']"
63,Материалы для крыш из-за нарушения режима хранения были бракованными,PL-PL-PL,PL,PL,PL,0.11947688460350037,0.33371448516845703,['материалы'],"['кры', '##ш']","['из', '-', 'за', 'нарушения']"
64,Мотор для лодки с учётом пожеланий рыбаков был заказан,SG-SG-SG,SG,SG,SG,0.028522752225399017,0.2471633404493332,['мотор'],['лодки'],['с']
64,Мотор для лодки с учётом пожеланий рыбаков были заказаны,SG-SG-PL,SG,SG,PL,0.031981535255908966,0.20457598567008972,['мотор'],['лодки'],['с']
64,Мотор для лодок с учётом пожеланий рыбаков был заказан,SG-PL-SG,SG,PL,SG,0.02410840056836605,0.22896401584148407,['мотор'],['лодок'],['с']
64,Мотор для лодок с учётом пожеланий рыбаков были заказаны,SG-PL-PL,SG,PL,PL,0.02535678632557392,0.18647444248199463,['мотор'],['лодок'],['с']
64,Моторы для лодки с учётом пожеланий рыбаков был заказан,PL-SG-SG,PL,SG,SG,0.023110080510377884,0.13067705929279327,"['мотор', '##ы']",['лодки'],['с']
64,Моторы для лодки с учётом пожеланий рыбаков были заказаны,PL-SG-PL,PL,SG,PL,0.029928861185908318,0.20543411374092102,"['мотор', '##ы']",['лодки'],['с']
64,Моторы для лодок с учётом пожеланий рыбаков был заказан,PL-PL-SG,PL,PL,SG,0.01841607876121998,0.11810840666294098,"['мотор', '##ы']",['лодок'],['с']
64,Моторы для лодок с учётом пожеланий рыбаков были заказаны,PL-PL-PL,PL,PL,PL,0.023585502058267593,0.1901903748512268,"['мотор', '##ы']",['лодок'],['с']
65,Мяч для игры для детских дошкольных учреждений был разработан,SG-SG-SG,SG,SG,SG,0.06587450206279755,0.11997982114553452,['мяч'],['игры'],"['для', 'детских']"
65,Мяч для игры для детских дошкольных учреждений были разработаны,SG-SG-PL,SG,SG,PL,0.06720294058322906,0.11124687641859055,['мяч'],['игры'],"['для', 'детских']"
65,Мяч для игр для детских дошкольных учреждений был разработан,SG-PL-SG,SG,PL,SG,0.07783211022615433,0.11947616934776306,['мяч'],['игр'],"['для', 'детских']"
65,Мяч для игр для детских дошкольных учреждений были разработаны,SG-PL-PL,SG,PL,PL,0.07640037685632706,0.11492937803268433,['мяч'],['игр'],"['для', 'детских']"
65,Мячи для игры для детских дошкольных учреждений был разработан,PL-SG-SG,PL,SG,SG,0.09139816462993622,0.18556903302669525,"['мяч', '##и']",['##и'],"['для', 'детских']"
65,Мячи для игры для детских дошкольных учреждений были разработаны,PL-SG-PL,PL,SG,PL,0.08728468418121338,0.1816815733909607,"['мяч', '##и']",['##и'],"['для', 'детских']"
65,Мячи для игр для детских дошкольных учреждений был разработан,PL-PL-SG,PL,PL,SG,0.08749102801084518,0.18551772832870483,"['мяч', '##и']",['##и'],"['для', 'детских']"
65,Мячи для игр для детских дошкольных учреждений были разработаны,PL-PL-PL,PL,PL,PL,0.08175966143608093,0.18295137584209442,"['мяч', '##и']",['##и'],"['для', 'детских']"
66,Перелом из-за падения из-за преклонного возраста альпиниста был тяжёлым,SG-SG-SG,SG,SG,SG,0.21700048446655273,0.11757917702198029,['перелом'],['падения'],"['из', '-', 'за', 'прекло', '##нного']"
66,Перелом из-за падения из-за преклонного возраста альпиниста были тяжёлыми,SG-SG-PL,SG,SG,PL,0.2132716178894043,0.14303283393383026,['перелом'],['падения'],"['из', '-', 'за', 'прекло', '##нного']"
66,Перелом из-за падений из-за преклонного возраста альпиниста был тяжёлым,SG-PL-SG,SG,PL,SG,0.12432161718606949,0.09977240860462189,['перелом'],['пад'],"['из', '-', 'за', 'прекло', '##нного']"
66,Перелом из-за падений из-за преклонного возраста альпиниста были тяжёлыми,SG-PL-PL,SG,PL,PL,0.10161370784044266,0.1199948862195015,['перелом'],['пад'],"['из', '-', 'за', 'прекло', '##нного']"
66,Переломы из-за падения из-за преклонного возраста альпиниста был тяжёлым,PL-SG-SG,PL,SG,SG,0.19565556943416595,0.20166651904582977,"['перелом', '##ы']",['падения'],"['из', '-', 'за', 'прекло', '##нного']"
