item,sentence,condition,head_num,attr_num,verb_num,attention_to_attractor,attention_to_head,model
35,konuğun teyzesi müthiş bir ağrıyla uyandılar,condition_c,sg,sg,pl,1.7615989446640015,0.011408325284719467,gpt2
35,konuğun teyzesi müthiş bir ağrıyla uyandı,condition_d,sg,sg,sg,1.7231601476669312,0.01426282525062561,gpt2
36,oğlanların amcası boş bir caddede yürüdüler,condition_a,sg,pl,pl,1.8191174268722534,0.001518290489912033,gpt2
36,oğlanların amcası boş bir caddede yürüdü,condition_b,sg,pl,sg,0.8873069286346436,0.000244112205109559,gpt2
36,oğlanın amcası boş bir caddede yürüdüler,condition_c,sg,sg,pl,1.8570494651794434,0.0020841690711677074,gpt2
36,oğlanın amcası boş bir caddede yürüdü,condition_d,sg,sg,sg,0.9074136018753052,0.00034892247640527785,gpt2
37,avukatların komşusu toplantıdan sonra birden sarardılar,condition_a,sg,pl,pl,1.9448790550231934,0.0026366207748651505,gpt2
37,avukatların komşusu toplantıdan sonra birden sarardı,condition_b,sg,pl,sg,1.9225246906280518,0.0036102081649005413,gpt2
37,avukatın komşusu toplantıdan sonra birden sarardılar,condition_c,sg,sg,pl,1.9410569667816162,0.0035249036736786366,gpt2
37,avukatın komşusu toplantıdan sonra birden sarardı,condition_d,sg,sg,sg,1.918086051940918,0.005470686592161655,gpt2
38,ünlülerin falcısı yabancı bir ülkede kayboldular,condition_a,sg,pl,pl,1.8176429271697998,0.00968618132174015,gpt2
38,ünlülerin falcısı yabancı bir ülkede kayboldu,condition_b,sg,pl,sg,0.8664981722831726,0.004589866381138563,gpt2
38,ünlünün falcısı yabancı bir ülkede kayboldular,condition_c,sg,sg,pl,1.8200229406356812,0.008845431730151176,gpt2
38,ünlünün falcısı yabancı bir ülkede kayboldu,condition_d,sg,sg,sg,0.8739217519760132,0.003954670857638121,gpt2
39,çiftçilerin bekçisi normalden çok yavaş gezindiler,condition_a,sg,pl,pl,2.8781166076660156,0.018240511417388916,gpt2
39,çiftçilerin bekçisi normalden çok yavaş gezindi,condition_b,sg,pl,sg,1.8220856189727783,0.020520368590950966,gpt2
39,çiftçinin bekçisi normalden çok yavaş gezindiler,condition_c,sg,sg,pl,2.871346950531006,0.019369488582015038,gpt2
39,çiftçinin bekçisi normalden çok yavaş gezindi,condition_d,sg,sg,sg,1.8142943382263184,0.020841332152485847,gpt2
40,kadınların ninesi geçen seneye göre dinçleştiler,condition_a,sg,pl,pl,2.762113094329834,0.050781916826963425,gpt2
40,kadınların ninesi geçen seneye göre dinçleşti,condition_b,sg,pl,sg,1.7594785690307617,0.04468443989753723,gpt2
40,kadının ninesi geçen seneye göre dinçleştiler,condition_c,sg,sg,pl,2.7915711402893066,0.04676694795489311,gpt2
40,kadının ninesi geçen seneye göre dinçleşti,condition_d,sg,sg,sg,1.807652235031128,0.03754226118326187,gpt2
1,Şarkıcıların vokalisti sahnede sürekli zıpladılar,condition_a,sg,pl,pl,1.6557080745697021,0.017448358237743378,gpt2
1,Şarkıcıların vokalisti sahnede sürekli zıpladı,condition_b,sg,pl,sg,1.6205720901489258,0.022131748497486115,gpt2
1,Şarkıcının vokalisti sahnede sürekli zıpladılar,condition_c,sg,sg,pl,1.6395787000656128,0.015750283375382423,gpt2
1,Şarkıcının vokalisti sahnede sürekli zıpladı,condition_d,sg,sg,sg,1.6058250665664673,0.019440878182649612,gpt2
2,Öğrencilerin danışmanı sınıfta birden bayıldılar,condition_a,sg,pl,pl,2.847015857696533,0.012348497286438942,gpt2
2,Öğrencilerin danışmanı sınıfta birden bayıldı,condition_b,sg,pl,sg,1.9220471382141113,0.010323883965611458,gpt2
2,Öğrencinin danışmanı sınıfta birden bayıldılar,condition_c,sg,sg,pl,2.8433589935302734,0.009600380435585976,gpt2
2,Öğrencinin danışmanı sınıfta birden bayıldı,condition_d,sg,sg,sg,1.9205552339553833,0.008524502627551556,gpt2
3,Ressamların rakibi atölyeden hızla uzaklaştılar,condition_a,sg,pl,pl,1.8096492290496826,0.0189311895519495,gpt2
3,Ressamların rakibi atölyeden hızla uzaklaştı,condition_b,sg,pl,sg,0.8388935327529907,0.00711851567029953,gpt2
3,Ressamın rakibi atölyeden hızla uzaklaştılar,condition_c,sg,sg,pl,1.8004940748214722,0.018090039491653442,gpt2
3,Ressamın rakibi atölyeden hızla uzaklaştı,condition_d,sg,sg,sg,0.83492511510849,0.006670620758086443,gpt2
4,Subayların düşmanı aniden küstahça güldülar,condition_a,sg,pl,pl,1.8396354913711548,0.0067757414653897285,gpt2
4,Subayların düşmanı aniden küstahça güldü,condition_b,sg,pl,sg,0.9097109436988831,0.0019295670790597796,gpt2
4,Subayın düşmanı aniden küstahça güldülar,condition_c,sg,sg,pl,1.8513466119766235,0.007747515570372343,gpt2
4,Subayın düşmanı aniden küstahça güldü,condition_d,sg,sg,sg,0.9224455952644348,0.0016988113056868315,gpt2
5,Müzisyenlerin hayranı sabaha kadar ağladılar,condition_a,sg,pl,pl,1.7928876876831055,0.011104270815849304,gpt2
5,Müzisyenlerin hayranı sabaha kadar ağladı,condition_b,sg,pl,sg,1.766066312789917,0.009273541159927845,gpt2
5,Müzisyenin hayranı sabaha kadar ağladılar,condition_c,sg,sg,pl,1.7918446063995361,0.012995690107345581,gpt2
5,Müzisyenin hayranı sabaha kadar ağladı,condition_d,sg,sg,sg,1.7562335729599,0.011153202503919601,gpt2
6,Borsacıların çalışanı arada sırada sıkıldılar,condition_a,sg,pl,pl,2.7832789421081543,0.003972117323428392,gpt2
6,Borsacıların çalışanı arada sırada sıkıldı,condition_b,sg,pl,sg,1.8486032485961914,0.002782913390547037,gpt2
6,Borsacının çalışanı arada sırada sıkıldılar,condition_c,sg,sg,pl,2.7598280906677246,0.004235494416207075,gpt2
6,Borsacının çalışanı arada sırada sıkıldı,condition_d,sg,sg,sg,1.8312467336654663,0.002836413448676467,gpt2
7,Profesörlerin sekreteri günden güne zayıfladılar,condition_a,sg,pl,pl,1.9347482919692993,0.0011508484603837132,gpt2
7,Profesörlerin sekreteri günden güne zayıfladı,condition_b,sg,pl,sg,1.8987081050872803,0.0011857254430651665,gpt2
7,Profesörün sekreteri günden güne zayıfladılar,condition_c,sg,sg,pl,1.925095796585083,0.001035226508975029,gpt2
7,Profesörün sekreteri günden güne zayıfladı,condition_d,sg,sg,sg,1.885414719581604,0.0010331689845770597,gpt2
8,Veterinerlerin asistanı geceden önce uyudular,condition_a,sg,pl,pl,2.8314857482910156,0.0031102413777261972,gpt2
8,Veterinerlerin asistanı geceden önce uyudu,condition_b,sg,pl,sg,1.9030790328979492,0.0018607915844768286,gpt2
8,Veterinerin asistanı geceden önce uyudular,condition_c,sg,sg,pl,2.835951089859009,0.0026558104436844587,gpt2
8,Veterinerin asistanı geceden önce uyudu,condition_d,sg,sg,sg,1.9109017848968506,0.0013991997111588717,gpt2
9,Yönetmenlerin masörü yorgun argın yattılar,condition_a,sg,pl,pl,1.8768248558044434,0.009525320492684841,gpt2
9,Yönetmenlerin masörü yorgun argın yattı,condition_b,sg,pl,sg,0.9420402646064758,0.003855538321658969,gpt2
9,Yönetmenin masörü yorgun argın yattılar,condition_c,sg,sg,pl,1.8806793689727783,0.009993833489716053,gpt2
9,Yönetmenin masörü yorgun argın yattı,condition_d,sg,sg,sg,0.939363956451416,0.003926980309188366,gpt2
10,Teknisyenlerin eğitmeni olağanüstü hızlı koştular,condition_a,sg,pl,pl,1.8182175159454346,0.008973011747002602,gpt2
10,Teknisyenlerin eğitmeni olağanüstü hızlı koştu,condition_b,sg,pl,sg,0.9059175252914429,0.0038821655325591564,gpt2
10,Teknisyenin eğitmeni olağanüstü hızlı koştular,condition_c,sg,sg,pl,1.778764247894287,0.01259174570441246,gpt2
10,Teknisyenin eğitmeni olağanüstü hızlı koştu,condition_d,sg,sg,sg,0.8857080340385437,0.005091625731438398,gpt2
11,Turistlerin rehberi aç susuz dolaştılar,condition_a,sg,pl,pl,1.698677659034729,0.08410072326660156,gpt2
11,Turistlerin rehberi aç susuz dolaştı,condition_b,sg,pl,sg,1.6973313093185425,0.08295378088951111,gpt2
11,Turistin rehberi aç susuz dolaştılar,condition_c,sg,sg,pl,1.681196928024292,0.11079872399568558,gpt2
11,Turistin rehberi aç susuz dolaştı,condition_d,sg,sg,sg,1.682164192199707,0.10859683901071548,gpt2
12,Zanlıların şahidi adliyeden çabucak çıktılar,condition_a,sg,pl,pl,0.9312344193458557,0.00438377819955349,gpt2
12,Zanlıların şahidi adliyeden çabucak çıktı,condition_b,sg,pl,sg,0.9360908269882202,0.003282706718891859,gpt2
12,Zanlının şahidi adliyeden çabucak çıktılar,condition_c,sg,sg,pl,0.9285197257995605,0.005420314613729715,gpt2
12,Zanlının şahidi adliyeden çabucak çıktı,condition_d,sg,sg,sg,0.9327249526977539,0.0037371073849499226,gpt2
13,Bursiyerlerin kefili nedensiz yere kızdılar,condition_a,sg,pl,pl,1.7807533740997314,0.030222594738006592,gpt2
13,Bursiyerlerin kefili nedensiz yere kızdı,condition_b,sg,pl,sg,1.7884896993637085,0.03302416205406189,gpt2
13,Bursiyerin kefili nedensiz yere kızdılar,condition_c,sg,sg,pl,1.78560209274292,0.027507171034812927,gpt2
13,Bursiyerin kefili nedensiz yere kızdı,condition_d,sg,sg,sg,1.7917029857635498,0.029242541640996933,gpt2
14,Futbolcuların kaptanı etrafta amaçsızca gezdilar,condition_a,sg,pl,pl,2.899168014526367,0.018779903650283813,gpt2
14,Futbolcuların kaptanı etrafta amaçsızca gezdi,condition_b,sg,pl,sg,0.8608733415603638,0.004330204799771309,gpt2
14,Futbolcunun kaptanı etrafta amaçsızca gezdilar,condition_c,sg,sg,pl,2.8891642093658447,0.021252715960144997,gpt2
14,Futbolcunun kaptanı etrafta amaçsızca gezdi,condition_d,sg,sg,sg,0.8503796458244324,0.005442719906568527,gpt2
15,Yazarların editörü biraz önce aradılar,condition_a,sg,pl,pl,1.8986040353775024,0.006479362957179546,gpt2
15,Yazarların editörü biraz önce aradı,condition_b,sg,pl,sg,0.9121396541595459,0.0011390572180971503,gpt2
15,Yazarın editörü biraz önce aradılar,condition_c,sg,sg,pl,1.911510944366455,0.00699663208797574,gpt2
15,Yazarın editörü biraz önce aradı,condition_d,sg,sg,sg,0.9312145709991455,0.0019222077680751681,gpt2
16,Askerlerin berberi tamamen gereksizce bağırdılar,condition_a,sg,pl,pl,1.7497984170913696,0.013583909720182419,gpt2
16,Askerlerin berberi tamamen gereksizce bağırdı,condition_b,sg,pl,sg,0.9013491868972778,0.004621831700205803,gpt2
16,Askerin berberi tamamen gereksizce bağırdılar,condition_c,sg,sg,pl,1.7372695207595825,0.017379028722643852,gpt2
16,Askerin berberi tamamen gereksizce bağırdı,condition_d,sg,sg,sg,0.8960381746292114,0.005164069123566151,gpt2
17,Yarışmacıların koçu çok kibar davrandılar,condition_a,sg,pl,pl,1.6163067817687988,0.028313184157013893,gpt2
17,Yarışmacıların koçu çok kibar davrandı,condition_b,sg,pl,sg,1.5709419250488281,0.03215659409761429,gpt2
17,Yarışmacının koçu çok kibar davrandılar,condition_c,sg,sg,pl,1.6110594272613525,0.026392456144094467,gpt2
17,Yarışmacının koçu çok kibar davrandı,condition_d,sg,sg,sg,1.55736243724823,0.029776159673929214,gpt2
18,Sporcuların antrenörü yüksek sesle konuştular,condition_a,sg,pl,pl,1.7964898347854614,0.007967875339090824,gpt2
18,Sporcuların antrenörü yüksek sesle konuştu,condition_b,sg,pl,sg,0.8902319669723511,0.0031766523607075214,gpt2
18,Sporcunun antrenörü yüksek sesle konuştular,condition_c,sg,sg,pl,1.7886489629745483,0.009259622544050217,gpt2
18,Sporcunun antrenörü yüksek sesle konuştu,condition_d,sg,sg,sg,0.8912943601608276,0.0034362655133008957,gpt2
19,Berberlerin çırağı çok yavaş çalıştılar,condition_a,sg,pl,pl,0.8780149221420288,0.0243740975856781,gpt2
19,Berberlerin çırağı çok yavaş çalıştı,condition_b,sg,pl,sg,0.8677496910095215,0.025185950100421906,gpt2
19,Berberin çırağı çok yavaş çalıştılar,condition_c,sg,sg,pl,0.8901771306991577,0.01932869665324688,gpt2
19,Berberin çırağı çok yavaş çalıştı,condition_d,sg,sg,sg,0.8844439387321472,0.01926713064312935,gpt2
20,Muhabirlerin patronu saatlerce durmaksızın içtilar,condition_a,sg,pl,pl,2.8241052627563477,0.00946198869496584,gpt2
20,Muhabirlerin patronu saatlerce durmaksızın içti,condition_b,sg,pl,sg,1.829352617263794,0.006166291423141956,gpt2
20,Muhabirin patronu saatlerce durmaksızın içtilar,condition_c,sg,sg,pl,2.8212509155273438,0.014403153210878372,gpt2
20,Muhabirin patronu saatlerce durmaksızın içti,condition_d,sg,sg,sg,1.8223681449890137,0.008354862220585346,gpt2
21,Oyuncuların dublörü feci bir şekilde öldülar,condition_a,sg,pl,pl,1.6527976989746094,0.012636955827474594,gpt2
21,Oyuncuların dublörü feci bir şekilde öldü,condition_b,sg,pl,sg,0.71627277135849,0.00891590490937233,gpt2
21,Oyuncunun dublörü feci bir şekilde öldülar,condition_c,sg,sg,pl,1.6460752487182617,0.012766700237989426,gpt2
21,Oyuncunun dublörü feci bir şekilde öldü,condition_d,sg,sg,sg,0.7040506601333618,0.009478962048888206,gpt2
22,Sunucuların kuaförü ilk kez çılgınca eğlendilar,condition_a,sg,pl,pl,2.807328939437866,0.017796801403164864,gpt2
22,Sunucuların kuaförü ilk kez çılgınca eğlendi,condition_b,sg,pl,sg,1.8005523681640625,0.022021111100912094,gpt2
22,Sunucunun kuaförü ilk kez çılgınca eğlendilar,condition_c,sg,sg,pl,2.817678213119507,0.019100915640592575,gpt2
22,Sunucunun kuaförü ilk kez çılgınca eğlendi,condition_d,sg,sg,sg,1.8081247806549072,0.021057413890957832,gpt2
23,Garsonların şefi şikayetten hemen sonra sustular,condition_a,sg,pl,pl,1.836442470550537,0.0020003505051136017,gpt2
23,Garsonların şefi şikayetten hemen sonra sustu,condition_b,sg,pl,sg,1.886169195175171,0.0021641268394887447,gpt2
23,Garsonun şefi şikayetten hemen sonra sustular,condition_c,sg,sg,pl,1.8317713737487793,0.0018624861259013414,gpt2
23,Garsonun şefi şikayetten hemen sonra sustu,condition_d,sg,sg,sg,1.8846559524536133,0.0019446953665465117,gpt2
24,Noterlerin şoförü her zamanki gibi geciktilar,condition_a,sg,pl,pl,2.786564826965332,0.012335329316556454,gpt2
24,Noterlerin şoförü her zamanki gibi gecikti,condition_b,sg,pl,sg,1.7548032999038696,0.010760840959846973,gpt2
24,Noterin şoförü her zamanki gibi geciktilar,condition_c,sg,sg,pl,2.803168296813965,0.010116918943822384,gpt2
24,Noterin şoförü her zamanki gibi gecikti,condition_d,sg,sg,sg,1.772984504699707,0.00830661877989769,gpt2
25,Tenisçilerin terapisti akşama kadar sessizce oturdular,condition_a,sg,pl,pl,1.7232866287231445,0.02459547109901905,gpt2
25,Tenisçilerin terapisti akşama kadar sessizce oturdu,condition_b,sg,pl,sg,0.8005437850952148,0.01660037599503994,gpt2
25,Tenisçinin terapisti akşama kadar sessizce oturdular,condition_c,sg,sg,pl,1.7056093215942383,0.02687814086675644,gpt2
25,Tenisçinin terapisti akşama kadar sessizce oturdu,condition_d,sg,sg,sg,0.7906762361526489,0.017110954970121384,gpt2
26,Mankenlerin menajeri akşamki gösteriden önce kaçtılar,condition_a,sg,pl,pl,1.806402564048767,0.0025089173577725887,gpt2
26,Mankenlerin menajeri akşamki gösteriden önce kaçtı,condition_b,sg,pl,sg,0.9327154755592346,0.0012640368659049273,gpt2
26,Mankenin menajeri akşamki gösteriden önce kaçtılar,condition_c,sg,sg,pl,1.7946964502334595,0.003244532970711589,gpt2
26,Mankenin menajeri akşamki gösteriden önce kaçtı,condition_d,sg,sg,sg,0.9327967166900635,0.0017571012722328305,gpt2
28,Mimarların elemanı beklenmedik bir anda hastalandılar,condition_a,sg,pl,pl,1.7967860698699951,0.00822147261351347,gpt2
28,Mimarların elemanı beklenmedik bir anda hastalandı,condition_b,sg,pl,sg,1.8209092617034912,0.013133097440004349,gpt2
28,Mimarın elemanı beklenmedik bir anda hastalandılar,condition_c,sg,sg,pl,1.7982587814331055,0.006493812892585993,gpt2
28,Mimarın elemanı beklenmedik bir anda hastalandı,condition_d,sg,sg,sg,1.8273919820785522,0.012124123051762581,gpt2
29,İzcilerin lideri sert rüzgardan dolayı üşüdülar,condition_a,sg,pl,pl,2.768158197402954,0.004912751726806164,gpt2
29,İzcilerin lideri sert rüzgardan dolayı üşüdü,condition_b,sg,pl,sg,1.8548678159713745,0.0028208736330270767,gpt2
29,İzcinin lideri sert rüzgardan dolayı üşüdülar,condition_c,sg,sg,pl,2.7610185146331787,0.005230906885117292,gpt2
29,İzcinin lideri sert rüzgardan dolayı üşüdü,condition_d,sg,sg,sg,1.8496593236923218,0.00290541909635067,gpt2
30,Diplomatların misafiri yemekten sonra yine acıktılar,condition_a,sg,pl,pl,1.8109211921691895,0.013096864335238934,gpt2
30,Diplomatların misafiri yemekten sonra yine acıktı,condition_b,sg,pl,sg,1.8253097534179688,0.013403821736574173,gpt2
30,Diplomatın misafiri yemekten sonra yine acıktılar,condition_c,sg,sg,pl,1.8106796741485596,0.012805815786123276,gpt2
30,Diplomatın misafiri yemekten sonra yine acıktı,condition_d,sg,sg,sg,1.8250863552093506,0.01318840030580759,gpt2
31,Spikerlerin makyözü erken ödemeden dolayı sevindilar,condition_a,sg,pl,pl,2.8032643795013428,0.010869566351175308,gpt2
31,Spikerlerin makyözü erken ödemeden dolayı sevindi,condition_b,sg,pl,sg,1.7991143465042114,0.005892076063901186,gpt2
31,Spikerin makyözü erken ödemeden dolayı sevindilar,condition_c,sg,sg,pl,2.8065314292907715,0.009341348893940449,gpt2
31,Spikerin makyözü erken ödemeden dolayı sevindi,condition_d,sg,sg,sg,1.819782018661499,0.005273895338177681,gpt2
32,Aktörlerin psikoloğu mesaiden hemen sonra uzandılar,condition_a,sg,pl,pl,1.940289855003357,0.01145709864795208,gpt2
32,Aktörlerin psikoloğu mesaiden hemen sonra uzandı,condition_b,sg,pl,sg,0.9309362173080444,0.013489708304405212,gpt2
32,Aktörün psikoloğu mesaiden hemen sonra uzandılar,condition_c,sg,sg,pl,1.9413251876831055,0.009741995483636856,gpt2
32,Aktörün psikoloğu mesaiden hemen sonra uzandı,condition_d,sg,sg,sg,0.9341956377029419,0.010820162482559681,gpt2
33,Gazetecilerin stajyeri ilk denemede epey zorlandılar,condition_a,sg,pl,pl,2.581117868423462,0.04382650926709175,gpt2
33,Gazetecilerin stajyeri ilk denemede epey zorlandı,condition_b,sg,pl,sg,1.7063745260238647,0.032078344374895096,gpt2
33,Gazetecinin stajyeri ilk denemede epey zorlandılar,condition_c,sg,sg,pl,2.553738832473755,0.04763299599289894,gpt2
33,Gazetecinin stajyeri ilk denemede epey zorlandı,condition_d,sg,sg,sg,1.6816927194595337,0.033738620579242706,gpt2
34,Polislerin amiri geç bir vakitte kalktılar,condition_a,sg,pl,pl,1.898422122001648,0.0016835657879710197,gpt2
34,Polislerin amiri geç bir vakitte kalktı,condition_b,sg,pl,sg,0.9084343910217285,0.0007714097737334669,gpt2
34,Polisin amiri geç bir vakitte kalktılar,condition_c,sg,sg,pl,1.891882061958313,0.0022273322101682425,gpt2
34,Polisin amiri geç bir vakitte kalktı,condition_d,sg,sg,sg,0.9035099148750305,0.0010768775828182697,gpt2
35,Milyonerlerin ortağı müthiş bir ağrıyla uyandılar,condition_a,sg,pl,pl,1.8264117240905762,0.006935564801096916,gpt2
35,Milyonerlerin ortağı müthiş bir ağrıyla uyandı,condition_b,sg,pl,sg,1.8094139099121094,0.006452674046158791,gpt2
35,Milyonerin ortağı müthiş bir ağrıyla uyandılar,condition_c,sg,sg,pl,1.8201918601989746,0.0073122745379805565,gpt2
35,Milyonerin ortağı müthiş bir ağrıyla uyandı,condition_d,sg,sg,sg,1.801824927330017,0.006970895454287529,gpt2
36,Kadınların jinekoloğu boş bir caddede yürüdülar,condition_a,sg,pl,pl,1.7935917377471924,0.023786740377545357,gpt2
36,Kadınların jinekoloğu boş bir caddede yürüdü,condition_b,sg,pl,sg,0.8347664475440979,0.01251960825175047,gpt2
36,Kadının jinekoloğu boş bir caddede yürüdülar,condition_c,sg,sg,pl,1.8300875425338745,0.020019128918647766,gpt2
36,Kadının jinekoloğu boş bir caddede yürüdü,condition_d,sg,sg,sg,0.869334876537323,0.00933675654232502,gpt2
37,Politikacıların tercümanı toplantıdan sonra birden sarardılar,condition_a,sg,pl,pl,1.9404561519622803,0.009050448425114155,gpt2
37,Politikacıların tercümanı toplantıdan sonra birden sarardı,condition_b,sg,pl,sg,1.9460175037384033,0.003806249238550663,gpt2
37,Politikacının tercümanı toplantıdan sonra birden sarardılar,condition_c,sg,sg,pl,1.9305517673492432,0.011364378035068512,gpt2
37,Politikacının tercümanı toplantıdan sonra birden sarardı,condition_d,sg,sg,sg,1.9391202926635742,0.004431490320712328,gpt2
38,Mühendislerin işvereni yabancı bir ülkede kayboldular,condition_a,sg,pl,pl,1.7423006296157837,0.004966252483427525,gpt2
38,Mühendislerin işvereni yabancı bir ülkede kayboldu,condition_b,sg,pl,sg,0.7845204472541809,0.002120489487424493,gpt2
38,Mühendisin işvereni yabancı bir ülkede kayboldular,condition_c,sg,sg,pl,1.6882425546646118,0.0044438159093260765,gpt2
38,Mühendisin işvereni yabancı bir ülkede kayboldu,condition_d,sg,sg,sg,0.7632173895835876,0.00184215500485152,gpt2
