item,sentence,condition,head_num,attr_num,verb_num,verb,surprisal,model
57,Кондиционеры для помещения из-за ошибки заводских сборщиков был неисправен,PL-SG-SG,PL,SG,SG,неисправен,12.54835033416748,rubert
57,Кондиционеры для помещения из-за ошибки заводских сборщиков были неисправны,PL-SG-PL,PL,SG,PL,неисправны,14.938426971435547,rubert
57,Кондиционеры для помещений из-за ошибки заводских сборщиков был неисправен,PL-PL-SG,PL,PL,SG,неисправен,12.810099601745605,rubert
57,Кондиционеры для помещений из-за ошибки заводских сборщиков были неисправны,PL-PL-PL,PL,PL,PL,неисправны,14.931366920471191,rubert
58,Коробка для краски из-за экологических убеждений производителя была картонной,SG-SG-SG,SG,SG,SG,картонной,13.325246810913086,rubert
58,Коробка для краски из-за экологических убеждений производителя были картонными,SG-SG-PL,SG,SG,PL,картонными,12.823290824890137,rubert
58,Коробка для красок из-за экологических убеждений производителя была картонной,SG-PL-SG,SG,PL,SG,картонной,13.078227996826172,rubert
58,Коробка для красок из-за экологических убеждений производителя были картонными,SG-PL-PL,SG,PL,PL,картонными,12.526479721069336,rubert
58,Коробки для краски из-за экологических убеждений производителя была картонной,PL-SG-SG,PL,SG,SG,картонной,12.453805923461914,rubert
58,Коробки для краски из-за экологических убеждений производителя были картонными,PL-SG-PL,PL,SG,PL,картонными,14.7981595993042,rubert
58,Коробки для красок из-за экологических убеждений производителя была картонной,PL-PL-SG,PL,PL,SG,картонной,12.216747283935547,rubert
58,Коробки для красок из-за экологических убеждений производителя были картонными,PL-PL-PL,PL,PL,PL,картонными,14.876928329467773,rubert
59,Лекарство от болезни для отдельных категорий граждан было доступным,SG-SG-SG,SG,SG,SG,доступным,14.297871589660645,rubert
59,Лекарство от болезни для отдельных категорий граждан были доступными,SG-SG-PL,SG,SG,PL,доступными,15.031982421875,rubert
59,Лекарство от болезней для отдельных категорий граждан было доступным,SG-PL-SG,SG,PL,SG,доступным,14.145094871520996,rubert
59,Лекарство от болезней для отдельных категорий граждан были доступными,SG-PL-PL,SG,PL,PL,доступными,14.743484497070312,rubert
59,Лекарства от болезни для отдельных категорий граждан было доступным,PL-SG-SG,PL,SG,SG,доступным,13.33975887298584,rubert
59,Лекарства от болезни для отдельных категорий граждан были доступными,PL-SG-PL,PL,SG,PL,доступными,14.886881828308105,rubert
59,Лекарства от болезней для отдельных категорий граждан было доступным,PL-PL-SG,PL,PL,SG,доступным,13.910002708435059,rubert
59,Лекарства от болезней для отдельных категорий граждан были доступными,PL-PL-PL,PL,PL,PL,доступными,14.70314884185791,rubert
60,Лимузин для свадьбы с яркими розовыми бантами был белым,SG-SG-SG,SG,SG,SG,белым,12.807382583618164,rubert
60,Лимузин для свадьбы с яркими розовыми бантами были белыми,SG-SG-PL,SG,SG,PL,белыми,13.4049072265625,rubert
60,Лимузин для свадеб с яркими розовыми бантами был белым,SG-PL-SG,SG,PL,SG,белым,13.081982612609863,rubert
60,Лимузин для свадеб с яркими розовыми бантами были белыми,SG-PL-PL,SG,PL,PL,белыми,13.01264476776123,rubert
60,Лимузины для свадьбы с яркими розовыми бантами был белым,PL-SG-SG,PL,SG,SG,белым,12.253973007202148,rubert
60,Лимузины для свадьбы с яркими розовыми бантами были белыми,PL-SG-PL,PL,SG,PL,белыми,15.084075927734375,rubert
60,Лимузины для свадеб с яркими розовыми бантами был белым,PL-PL-SG,PL,PL,SG,белым,12.432258605957031,rubert
60,Лимузины для свадеб с яркими розовыми бантами были белыми,PL-PL-PL,PL,PL,PL,белыми,15.304502487182617,rubert
61,Лозунг из листовки с целью привлечения внимания был придуман,SG-SG-SG,SG,SG,SG,придуман,15.163457870483398,rubert
61,Лозунг из листовки с целью привлечения внимания были придуманы,SG-SG-PL,SG,SG,PL,придуманы,15.405771255493164,rubert
61,Лозунг из листовок с целью привлечения внимания был придуман,SG-PL-SG,SG,PL,SG,придуман,15.127157211303711,rubert
61,Лозунг из листовок с целью привлечения внимания были придуманы,SG-PL-PL,SG,PL,PL,придуманы,15.31754207611084,rubert
61,Лозунги из листовки с целью привлечения внимания был придуман,PL-SG-SG,PL,SG,SG,придуман,14.318241119384766,rubert
61,Лозунги из листовки с целью привлечения внимания были придуманы,PL-SG-PL,PL,SG,PL,придуманы,16.797327041625977,rubert
61,Лозунги из листовок с целью привлечения внимания был придуман,PL-PL-SG,PL,PL,SG,придуман,13.988775253295898,rubert
61,Лозунги из листовок с целью привлечения внимания были придуманы,PL-PL-PL,PL,PL,PL,придуманы,16.19167709350586,rubert
62,Массовка для съёмки из числа местных студентов была набрана,SG-SG-SG,SG,SG,SG,набрана,15.043394088745117,rubert
62,Массовка для съёмки из числа местных студентов были набраны,SG-SG-PL,SG,SG,PL,набраны,14.92436408996582,rubert
62,Массовка для съёмок из числа местных студентов была набрана,SG-PL-SG,SG,PL,SG,набрана,15.178728103637695,rubert
62,Массовка для съёмок из числа местных студентов были набраны,SG-PL-PL,SG,PL,PL,набраны,14.94677448272705,rubert
62,Массовки для съёмки из числа местных студентов была набрана,PL-SG-SG,PL,SG,SG,набрана,13.170022964477539,rubert
62,Массовки для съёмки из числа местных студентов были набраны,PL-SG-PL,PL,SG,PL,набраны,15.304408073425293,rubert
62,Массовки для съёмок из числа местных студентов была набрана,PL-PL-SG,PL,PL,SG,набрана,13.107635498046875,rubert
62,Массовки для съёмок из числа местных студентов были набраны,PL-PL-PL,PL,PL,PL,набраны,15.239081382751465,rubert
63,Материал для крыши из-за нарушения режима хранения был бракованным,SG-SG-SG,SG,SG,SG,бракованным,14.128194808959961,rubert
63,Материал для крыши из-за нарушения режима хранения были бракованными,SG-SG-PL,SG,SG,PL,бракованными,13.6659517288208,rubert
63,Материал для крыш из-за нарушения режима хранения был бракованным,SG-PL-SG,SG,PL,SG,бракованным,14.251277923583984,rubert
63,Материал для крыш из-за нарушения режима хранения были бракованными,SG-PL-PL,SG,PL,PL,бракованными,13.219765663146973,rubert
63,Материалы для крыши из-за нарушения режима хранения был бракованным,PL-SG-SG,PL,SG,SG,бракованным,13.99411392211914,rubert
63,Материалы для крыши из-за нарушения режима хранения были бракованными,PL-SG-PL,PL,SG,PL,бракованными,15.326335906982422,rubert
63,Материалы для крыш из-за нарушения режима хранения был бракованным,PL-PL-SG,PL,PL,SG,бракованным,13.7476806640625,rubert
63,Материалы для крыш из-за нарушения режима хранения были бракованными,PL-PL-PL,PL,PL,PL,бракованными,16.673982620239258,rubert
64,Мотор для лодки с учётом пожеланий рыбаков был заказан,SG-SG-SG,SG,SG,SG,заказан,13.202302932739258,rubert
64,Мотор для лодки с учётом пожеланий рыбаков были заказаны,SG-SG-PL,SG,SG,PL,заказаны,13.897302627563477,rubert
64,Мотор для лодок с учётом пожеланий рыбаков был заказан,SG-PL-SG,SG,PL,SG,заказан,13.283607482910156,rubert
64,Мотор для лодок с учётом пожеланий рыбаков были заказаны,SG-PL-PL,SG,PL,PL,заказаны,13.727861404418945,rubert
64,Моторы для лодки с учётом пожеланий рыбаков был заказан,PL-SG-SG,PL,SG,SG,заказан,12.084036827087402,rubert
64,Моторы для лодки с учётом пожеланий рыбаков были заказаны,PL-SG-PL,PL,SG,PL,заказаны,14.621031761169434,rubert
64,Моторы для лодок с учётом пожеланий рыбаков был заказан,PL-PL-SG,PL,PL,SG,заказан,12.221724510192871,rubert
64,Моторы для лодок с учётом пожеланий рыбаков были заказаны,PL-PL-PL,PL,PL,PL,заказаны,14.743066787719727,rubert
65,Мяч для игры для детских дошкольных учреждений был разработан,SG-SG-SG,SG,SG,SG,разработан,13.066694259643555,rubert
65,Мяч для игры для детских дошкольных учреждений были разработаны,SG-SG-PL,SG,SG,PL,разработаны,13.365273475646973,rubert
65,Мяч для игр для детских дошкольных учреждений был разработан,SG-PL-SG,SG,PL,SG,разработан,13.326642036437988,rubert
65,Мяч для игр для детских дошкольных учреждений были разработаны,SG-PL-PL,SG,PL,PL,разработаны,13.6039400100708,rubert
65,Мячи для игры для детских дошкольных учреждений был разработан,PL-SG-SG,PL,SG,SG,разработан,12.05376148223877,rubert
65,Мячи для игры для детских дошкольных учреждений были разработаны,PL-SG-PL,PL,SG,PL,разработаны,14.578226089477539,rubert
65,Мячи для игр для детских дошкольных учреждений был разработан,PL-PL-SG,PL,PL,SG,разработан,12.364603996276855,rubert
65,Мячи для игр для детских дошкольных учреждений были разработаны,PL-PL-PL,PL,PL,PL,разработаны,15.23658561706543,rubert
66,Перелом из-за падения из-за преклонного возраста альпиниста был тяжёлым,SG-SG-SG,SG,SG,SG,тяжёлым,13.74718952178955,rubert
66,Перелом из-за падения из-за преклонного возраста альпиниста были тяжёлыми,SG-SG-PL,SG,SG,PL,тяжёлыми,13.90584945678711,rubert
66,Перелом из-за падений из-за преклонного возраста альпиниста был тяжёлым,SG-PL-SG,SG,PL,SG,тяжёлым,13.847251892089844,rubert
66,Перелом из-за падений из-за преклонного возраста альпиниста были тяжёлыми,SG-PL-PL,SG,PL,PL,тяжёлыми,13.481925964355469,rubert
66,Переломы из-за падения из-за преклонного возраста альпиниста был тяжёлым,PL-SG-SG,PL,SG,SG,тяжёлым,12.311116218566895,rubert
66,Переломы из-за падения из-за преклонного возраста альпиниста были тяжёлыми,PL-SG-PL,PL,SG,PL,тяжёлыми,14.795130729675293,rubert
66,Переломы из-за падений из-за преклонного возраста альпиниста был тяжёлым,PL-PL-SG,PL,PL,SG,тяжёлым,12.23689079284668,rubert
66,Переломы из-за падений из-за преклонного возраста альпиниста были тяжёлыми,PL-PL-PL,PL,PL,PL,тяжёлыми,14.538259506225586,rubert
67,Пристань для яхты из-за высоких штормовых волн была мокрой,SG-SG-SG,SG,SG,SG,мокрой,12.143326759338379,rubert
67,Пристань для яхты из-за высоких штормовых волн были мокрыми,SG-SG-PL,SG,SG,PL,мокрыми,12.18176555633545,rubert
67,Пристань для яхт из-за высоких штормовых волн была мокрой,SG-PL-SG,SG,PL,SG,мокрой,12.578177452087402,rubert
67,Пристань для яхт из-за высоких штормовых волн были мокрыми,SG-PL-PL,SG,PL,PL,мокрыми,12.36425495147705,rubert
67,Пристани для яхты из-за высоких штормовых волн была мокрой,PL-SG-SG,PL,SG,SG,мокрой,11.92475414276123,rubert
67,Пристани для яхты из-за высоких штормовых волн были мокрыми,PL-SG-PL,PL,SG,PL,мокрыми,14.11418628692627,rubert
67,Пристани для яхт из-за высоких штормовых волн была мокрой,PL-PL-SG,PL,PL,SG,мокрой,12.319672584533691,rubert
67,Пристани для яхт из-за высоких штормовых волн были мокрыми,PL-PL-PL,PL,PL,PL,мокрыми,14.927671432495117,rubert
68,Пропуск из-за травмы с главным врачом команды был согласован,SG-SG-SG,SG,SG,SG,согласован,16.263017654418945,rubert
68,Пропуск из-за травмы с главным врачом команды были согласованы,SG-SG-PL,SG,SG,PL,согласованы,17.113582611083984,rubert
68,Пропуск из-за травм с главным врачом команды был согласован,SG-PL-SG,SG,PL,SG,согласован,16.28331756591797,rubert
68,Пропуск из-за травм с главным врачом команды были согласованы,SG-PL-PL,SG,PL,PL,согласованы,16.996475219726562,rubert
68,Пропуски из-за травмы с главным врачом команды был согласован,PL-SG-SG,PL,SG,SG,согласован,14.06583309173584,rubert
68,Пропуски из-за травмы с главным врачом команды были согласованы,PL-SG-PL,PL,SG,PL,согласованы,16.736509323120117,rubert
68,Пропуски из-за травм с главным врачом команды был согласован,PL-PL-SG,PL,PL,SG,согласован,13.832548141479492,rubert
68,Пропуски из-за травм с главным врачом команды были согласованы,PL-PL-PL,PL,PL,PL,согласованы,16.75231170654297,rubert
69,Рассказ об аварии для усиления эмоционального напряжения был приукрашен,SG-SG-SG,SG,SG,SG,приукрашен,14.55479621887207,rubert
69,Рассказ об аварии для усиления эмоционального напряжения были приукрашены,SG-SG-PL,SG,SG,PL,приукрашены,13.764780044555664,rubert
69,Рассказ об аварий для усиления эмоционального напряжения был приукрашен,SG-PL-SG,SG,PL,SG,приукрашен,14.510502815246582,rubert
69,Рассказ об аварий для усиления эмоционального напряжения были приукрашены,SG-PL-PL,SG,PL,PL,приукрашены,13.701003074645996,rubert
69,Рассказы об аварии для усиления эмоционального напряжения был приукрашен,PL-SG-SG,PL,SG,SG,приукрашен,12.574545860290527,rubert
69,Рассказы об аварии для усиления эмоционального напряжения были приукрашены,PL-SG-PL,PL,SG,PL,приукрашены,15.02322769165039,rubert
69,Рассказы об аварий для усиления эмоционального напряжения был приукрашен,PL-PL-SG,PL,PL,SG,приукрашен,12.885851860046387,rubert
69,Рассказы об аварий для усиления эмоционального напряжения были приукрашены,PL-PL-PL,PL,PL,PL,приукрашены,14.98910903930664,rubert
70,Репортаж для газеты после разрешения публичной огласки был написан,SG-SG-SG,SG,SG,SG,написан,17.472734451293945,rubert
70,Репортаж для газеты после разрешения публичной огласки были написаны,SG-SG-PL,SG,SG,PL,написаны,17.64043426513672,rubert
70,Репортаж для газет после разрешения публичной огласки был написан,SG-PL-SG,SG,PL,SG,написан,17.366851806640625,rubert
70,Репортаж для газет после разрешения публичной огласки были написаны,SG-PL-PL,SG,PL,PL,написаны,17.27372169494629,rubert
70,Репортажи для газеты после разрешения публичной огласки был написан,PL-SG-SG,PL,SG,SG,написан,15.850358009338379,rubert
70,Репортажи для газеты после разрешения публичной огласки были написаны,PL-SG-PL,PL,SG,PL,написаны,18.1007080078125,rubert
70,Репортажи для газет после разрешения публичной огласки был написан,PL-PL-SG,PL,PL,SG,написан,15.936378479003906,rubert
70,Репортажи для газет после разрешения публичной огласки были написаны,PL-PL-PL,PL,PL,PL,написаны,18.124858856201172,rubert
71,Скандал из-за статьи в глазах непосредственных участников был масштабным,SG-SG-SG,SG,SG,SG,масштабным,14.327874183654785,rubert
71,Скандал из-за статьи в глазах непосредственных участников были масштабными,SG-SG-PL,SG,SG,PL,масштабными,14.645313262939453,rubert
71,Скандал из-за статей в глазах непосредственных участников был масштабным,SG-PL-SG,SG,PL,SG,масштабным,14.607190132141113,rubert
71,Скандал из-за статей в глазах непосредственных участников были масштабными,SG-PL-PL,SG,PL,PL,масштабными,14.58864974975586,rubert
71,Скандалы из-за статьи в глазах непосредственных участников был масштабным,PL-SG-SG,PL,SG,SG,масштабным,14.51083755493164,rubert
71,Скандалы из-за статьи в глазах непосредственных участников были масштабными,PL-SG-PL,PL,SG,PL,масштабными,14.900045394897461,rubert
71,Скандалы из-за статей в глазах непосредственных участников был масштабным,PL-PL-SG,PL,PL,SG,масштабным,15.121590614318848,rubert
71,Скандалы из-за статей в глазах непосредственных участников были масштабными,PL-PL-PL,PL,PL,PL,масштабными,15.322816848754883,rubert
72,Скидка от авиакомпании из-за недавнего крушения самолёта была беспрецедентной,SG-SG-SG,SG,SG,SG,беспрецедентной,15.152504920959473,rubert
72,Скидка от авиакомпании из-за недавнего крушения самолёта были беспрецедентными,SG-SG-PL,SG,SG,PL,беспрецедентными,16.463645935058594,rubert
72,Скидка от авиакомпаний из-за недавнего крушения самолёта была беспрецедентной,SG-PL-SG,SG,PL,SG,беспрецедентной,14.708049774169922,rubert
72,Скидка от авиакомпаний из-за недавнего крушения самолёта были беспрецедентными,SG-PL-PL,SG,PL,PL,беспрецедентными,14.79742431640625,rubert
72,Скидки от авиакомпании из-за недавнего крушения самолёта была беспрецедентной,PL-SG-SG,PL,SG,SG,беспрецедентной,14.113178253173828,rubert
72,Скидки от авиакомпании из-за недавнего крушения самолёта были беспрецедентными,PL-SG-PL,PL,SG,PL,беспрецедентными,17.26014518737793,rubert
72,Скидки от авиакомпаний из-за недавнего крушения самолёта была беспрецедентной,PL-PL-SG,PL,PL,SG,беспрецедентной,13.127777099609375,rubert
72,Скидки от авиакомпаний из-за недавнего крушения самолёта были беспрецедентными,PL-PL-PL,PL,PL,PL,беспрецедентными,16.429960250854492,rubert
73,Стекло для беседки из-за неосторожности пьяных грузчиков было разбито,SG-SG-SG,SG,SG,SG,разбито,15.455843925476074,rubert
73,Стекло для беседки из-за неосторожности пьяных грузчиков были разбиты,SG-SG-PL,SG,SG,PL,разбиты,15.010004997253418,rubert
73,Стекло для беседок из-за неосторожности пьяных грузчиков было разбито,SG-PL-SG,SG,PL,SG,разбито,15.69041633605957,rubert
73,Стекло для беседок из-за неосторожности пьяных грузчиков были разбиты,SG-PL-PL,SG,PL,PL,разбиты,15.14940071105957,rubert
73,Стёкла для беседки из-за неосторожности пьяных грузчиков было разбито,PL-SG-SG,PL,SG,SG,разбито,12.29824447631836,rubert
73,Стёкла для беседки из-за неосторожности пьяных грузчиков были разбиты,PL-SG-PL,PL,SG,PL,разбиты,14.812627792358398,rubert
73,Стёкла для беседок из-за неосторожности пьяных грузчиков было разбито,PL-PL-SG,PL,PL,SG,разбито,12.525972366333008,rubert
73,Стёкла для беседок из-за неосторожности пьяных грузчиков были разбиты,PL-PL-PL,PL,PL,PL,разбиты,15.063883781433105,rubert
74,Стол для трапезы на залитую солнцем террасу был вынесен,SG-SG-SG,SG,SG,SG,вынесен,13.142961502075195,rubert
74,Стол для трапезы на залитую солнцем террасу были вынесены,SG-SG-PL,SG,SG,PL,вынесены,14.291655540466309,rubert
74,Стол для трапез на залитую солнцем террасу был вынесен,SG-PL-SG,SG,PL,SG,вынесен,12.958751678466797,rubert
74,Стол для трапез на залитую солнцем террасу были вынесены,SG-PL-PL,SG,PL,PL,вынесены,13.83409309387207,rubert
74,Столы для трапезы на залитую солнцем террасу был вынесен,PL-SG-SG,PL,SG,SG,вынесен,12.352433204650879,rubert
74,Столы для трапезы на залитую солнцем террасу были вынесены,PL-SG-PL,PL,SG,PL,вынесены,14.250116348266602,rubert
74,Столы для трапез на залитую солнцем террасу был вынесен,PL-PL-SG,PL,PL,SG,вынесен,11.657093048095703,rubert
74,Столы для трапез на залитую солнцем террасу были вынесены,PL-PL-PL,PL,PL,PL,вынесены,14.162343978881836,rubert
75,Сувенир для акции в фирменном магазине команды был выбран,SG-SG-SG,SG,SG,SG,выбран,14.568906784057617,rubert
75,Сувенир для акции в фирменном магазине команды были выбраны,SG-SG-PL,SG,SG,PL,выбраны,15.308944702148438,rubert
75,Сувенир для акций в фирменном магазине команды был выбран,SG-PL-SG,SG,PL,SG,выбран,14.337929725646973,rubert
75,Сувенир для акций в фирменном магазине команды были выбраны,SG-PL-PL,SG,PL,PL,выбраны,14.719242095947266,rubert
75,Сувениры для акции в фирменном магазине команды был выбран,PL-SG-SG,PL,SG,SG,выбран,15.080751419067383,rubert
75,Сувениры для акции в фирменном магазине команды были выбраны,PL-SG-PL,PL,SG,PL,выбраны,16.093795776367188,rubert
75,Сувениры для акций в фирменном магазине команды был выбран,PL-PL-SG,PL,PL,SG,выбран,14.044334411621094,rubert
75,Сувениры для акций в фирменном магазине команды были выбраны,PL-PL-PL,PL,PL,PL,выбраны,15.935066223144531,rubert
76,Тень от лампы на высоких сводах храма была видна,SG-SG-SG,SG,SG,SG,видна,15.263622283935547,rubert
76,Тень от лампы на высоких сводах храма были видны,SG-SG-PL,SG,SG,PL,видны,15.899972915649414,rubert
76,Тень от ламп на высоких сводах храма была видна,SG-PL-SG,SG,PL,SG,видна,15.544914245605469,rubert
76,Тень от ламп на высоких сводах храма были видны,SG-PL-PL,SG,PL,PL,видны,15.614114761352539,rubert
76,Тени от лампы на высоких сводах храма была видна,PL-SG-SG,PL,SG,SG,видна,14.014217376708984,rubert
76,Тени от лампы на высоких сводах храма были видны,PL-SG-PL,PL,SG,PL,видны,17.89808464050293,rubert
76,Тени от ламп на высоких сводах храма была видна,PL-PL-SG,PL,PL,SG,видна,14.328912734985352,rubert
76,Тени от ламп на высоких сводах храма были видны,PL-PL-PL,PL,PL,PL,видны,18.15921401977539,rubert
77,Товар с витрины по сильно сниженной цене был продан,SG-SG-SG,SG,SG,SG,продан,17.503559112548828,rubert
77,Товар с витрины по сильно сниженной цене были проданы,SG-SG-PL,SG,SG,PL,проданы,19.50469970703125,rubert
77,Товар с витрин по сильно сниженной цене был продан,SG-PL-SG,SG,PL,SG,продан,17.38898277282715,rubert
77,Товар с витрин по сильно сниженной цене были проданы,SG-PL-PL,SG,PL,PL,проданы,18.88900375366211,rubert
77,Товары с витрины по сильно сниженной цене был продан,PL-SG-SG,PL,SG,SG,продан,16.317703247070312,rubert
77,Товары с витрины по сильно сниженной цене были проданы,PL-SG-PL,PL,SG,PL,проданы,18.449779510498047,rubert
77,Товары с витрин по сильно сниженной цене был продан,PL-PL-SG,PL,PL,SG,продан,15.991317749023438,rubert
77,Товары с витрин по сильно сниженной цене были проданы,PL-PL-PL,PL,PL,PL,проданы,17.74230194091797,rubert
78,Условие для задачи из-за избытка ненужных фактов было запутанным,SG-SG-SG,SG,SG,SG,запутанным,14.132467269897461,rubert
78,Условие для задачи из-за избытка ненужных фактов были запутанными,SG-SG-PL,SG,SG,PL,запутанными,14.481023788452148,rubert
78,Условие для задач из-за избытка ненужных фактов было запутанным,SG-PL-SG,SG,PL,SG,запутанным,14.041221618652344,rubert
78,Условие для задач из-за избытка ненужных фактов были запутанными,SG-PL-PL,SG,PL,PL,запутанными,14.630768775939941,rubert
78,Условия для задачи из-за избытка ненужных фактов было запутанным,PL-SG-SG,PL,SG,SG,запутанным,12.161860466003418,rubert
78,Условия для задачи из-за избытка ненужных фактов были запутанными,PL-SG-PL,PL,SG,PL,запутанными,13.61046314239502,rubert
78,Условия для задач из-за избытка ненужных фактов было запутанным,PL-PL-SG,PL,PL,SG,запутанным,11.875651359558105,rubert
78,Условия для задач из-за избытка ненужных фактов были запутанными,PL-PL-PL,PL,PL,PL,запутанными,13.887511253356934,rubert
79,Шаблон для таблицы для начинающих пользователей компьютера был удобным,SG-SG-SG,SG,SG,SG,удобным,13.781972885131836,rubert
79,Шаблон для таблицы для начинающих пользователей компьютера были удобными,SG-SG-PL,SG,SG,PL,удобными,14.181022644042969,rubert
79,Шаблон для таблиц для начинающих пользователей компьютера был удобным,SG-PL-SG,SG,PL,SG,удобным,13.751317024230957,rubert
79,Шаблон для таблиц для начинающих пользователей компьютера были удобными,SG-PL-PL,SG,PL,PL,удобными,14.205469131469727,rubert
79,Шаблоны для таблицы для начинающих пользователей компьютера был удобным,PL-SG-SG,PL,SG,SG,удобным,12.941990852355957,rubert
79,Шаблоны для таблицы для начинающих пользователей компьютера были удобными,PL-SG-PL,PL,SG,PL,удобными,14.603365898132324,rubert
79,Шаблоны для таблиц для начинающих пользователей компьютера был удобным,PL-PL-SG,PL,PL,SG,удобным,13.080471992492676,rubert
79,Шаблоны для таблиц для начинающих пользователей компьютера были удобными,PL-PL-PL,PL,PL,PL,удобными,14.65767765045166,rubert
80,Шрам после операции с помощью медицинского лазера был удалён,SG-SG-SG,SG,SG,SG,удалён,15.253150939941406,rubert
80,Шрам после операции с помощью медицинского лазера были удалены,SG-SG-PL,SG,SG,PL,удалены,15.17917537689209,rubert
80,Шрам после операций с помощью медицинского лазера был удалён,SG-PL-SG,SG,PL,SG,удалён,14.904886245727539,rubert
80,Шрам после операций с помощью медицинского лазера были удалены,SG-PL-PL,SG,PL,PL,удалены,14.8939847946167,rubert
80,Шрамы после операции с помощью медицинского лазера был удалён,PL-SG-SG,PL,SG,SG,удалён,13.925719261169434,rubert
80,Шрамы после операции с помощью медицинского лазера были удалены,PL-SG-PL,PL,SG,PL,удалены,17.335878372192383,rubert
80,Шрамы после операций с помощью медицинского лазера был удалён,PL-PL-SG,PL,PL,SG,удалён,13.67188549041748,rubert
80,Шрамы после операций с помощью медицинского лазера были удалены,PL-PL-PL,PL,PL,PL,удалены,16.89765739440918,rubert
